nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
4,0.0,302.807,-106.051,795.238,0,0.001,604,1,3423.72,120.075,-28.321,-28,0,0,0.002,1,0.986,15,16,4,0
13,144487.423,5957.351,12903.094,2567.363,4,0.07,659,9,71966.813,10977.56,-57.463,8,0,0,0.001,3,0.279,11,16,5,0
10,85521.076,2117.136,31787.797,1450.212,9,0.262,788,9,94858.124,3908.425,-33.648,-43,1,0,0.001,3,1.498,22,2,5,0
6,29733.287,2246.632,14716.29,1298.491,1,0.0,743,9,8844.188,1600.238,-22.942,0,0,0,0.0,2,0.799,17,11,1,0
29,124483.489,13172.838,46072.657,6470.028,12,0.094,780,24,65720.896,1210.42,-24.011,14,8,0,0.082,3,0.323,1,10,5,0
2,188495.905,2968.554,30402.16,2544.445,0,0.005,426,1,-3408.974,740.726,-0.82,0,0,0,0.0,0,0.0,1,4,7,1
4,8263.495,2193.868,2989.988,1412.491,0,0.073,120,2,580.563,767.523,-0.21,0,0,0,0.002,3,0.453,5,15,2,0
2,0.0,-527.093,267.241,547.415,1,0.397,431,0,-3723.233,956.525,1.549,0,0,0,0.001,1,0.365,17,20,1,0
1,12833.938,446.698,2974.674,1121.503,0,-0.004,719,2,3760.625,4059.394,-30.688,0,0,0,0.0,1,0.276,17,4,4,0
14,40382.546,4190.221,7243.533,1833.036,0,-0.002,773,9,44450.759,2347.367,-41.125,21,0,0,0.0,2,0.336,7,3,6,0
5,24216.233,1105.527,1326.474,445.396,0,0.179,718,1,173.226,277.872,1.734,0,0,0,0.0,1,0.99,5,9,6,0
4,10533.291,322.044,1385.502,199.503,0,0.0,625,2,-5458.85,576.759,-0.123,0,0,0,0.001,1,0.982,17,11,1,0
4,5860.869,540.419,-36.431,832.242,0,0.006,539,11,2664.6,2288.202,0.62,0,0,0,0.001,1,0.0,15,11,7,0
2,82808.251,2012.919,10831.346,2708.51,0,0.162,712,14,10217.399,2378.114,-45.249,0,1,0,0.001,3,0.755,5,3,0,0
9,102496.893,3137.134,6535.858,4083.88,2,0.003,418,0,-4148.936,3243.142,0.633,0,0,0,0.0,0,0.02,2,12,7,1
2,4333.485,3017.624,5149.201,1618.687,0,0.003,386,7,20438.871,2673.598,-0.515,0,0,0,0.001,3,0.989,12,11,2,1
11,5405.737,2171.631,1610.442,242.935,1,0.094,576,3,785.362,810.06,-13.721,-1,0,0,0.002,2,0.509,14,15,5,0
15,32016.869,1336.273,2775.869,4506.662,2,0.113,746,22,42085.977,1656.214,-10.738,0,0,0,0.002,5,0.26,20,16,1,0
13,21205.767,2069.255,1867.963,1068.908,0,0.383,526,8,40196.952,1286.886,-28.538,0,0,0,0.0,3,0.669,7,7,1,0
2,9239.49,698.013,4536.108,1345.053,0,0.007,523,2,937.626,152.29,1.602,0,0,0,0.0,1,0.847,19,4,2,0
2,4913.799,1966.233,3560.853,1494.914,0,-0.0,450,2,6682.513,2853.774,-55.671,-60,0,0,0.002,2,0.955,20,4,4,0
1,23918.043,3071.49,5770.032,1126.099,0,0.001,633,3,11987.191,3001.74,0.718,0,0,0,0.0,2,0.0,17,15,2,0
12,23192.816,556.409,1655.709,951.007,1,0.161,760,13,6648.825,1794.838,1.491,0,0,0,0.0,2,1.165,23,16,5,0
8,30125.639,837.697,7163.682,752.48,0,-0.002,653,5,30184.977,1137.558,-33.079,0,0,0,0.0,1,0.991,1,4,4,0
4,20909.029,1061.881,8071.236,782.355,1,0.127,772,34,12159.061,7670.102,-32.952,0,0,0,0.0,4,0.27,1,4,5,0
14,137767.461,730.335,3160.224,1852.591,0,0.14,730,21,32002.868,854.459,1.321,0,0,0,0.0,2,0.73,9,11,5,0
3,0.0,3.487,334.993,934.918,0,-0.001,261,2,931.296,-77.786,0.99,0,0,0,0.0,1,1.021,23,16,1,0
5,18047.727,1346.709,2611.231,763.509,0,-0.003,523,4,7426.923,742.751,-41.018,0,0,0,0.0,3,0.946,23,16,5,0
9,23042.158,3835.336,2240.094,2356.81,1,0.078,710,2,3535.845,6124.223,-0.19,0,0,0,0.002,1,0.854,12,3,1,0
5,2719.137,882.238,2543.772,700.759,0,0.006,546,1,-2565.001,831.62,0.02,0,0,0,0.0,1,0.957,22,21,1,0
5,2391.03,889.905,2410.617,1371.016,0,0.001,284,8,4663.174,2516.946,1.239,-9,0,0,0.002,1,0.994,17,4,6,1
4,16334.414,2015.988,7991.266,894.706,1,0.123,787,7,5921.583,1158.049,-30.773,0,0,0,0.0,1,0.982,17,11,1,0
37,131472.353,3530.325,7783.961,1574.118,2,0.072,741,19,260428.488,7970.766,-44.426,25,1,0,0.271,3,0.715,14,2,5,0
1,0.0,1431.042,3821.532,1680.621,0,0.002,752,2,17563.686,1004.052,-9.68,1,0,0,0.0,1,0.991,1,15,4,0
20,12379.007,282.527,2090.988,979.114,7,0.163,756,6,2755.965,628.349,-0.315,0,0,0,0.0,1,0.821,2,11,1,1
18,18894.876,5177.649,3000.973,1479.076,0,0.002,752,15,22095.25,5419.104,-34.501,0,1,0,0.001,2,0.986,21,1,5,0
1,5270.486,12236.322,19115.782,713.163,1,0.004,272,0,-6435.088,597.334,-0.258,0,0,0,0.0,0,0.042,23,11,7,1
10,20200.411,1105.867,5318.263,1382.674,1,0.114,778,12,156999.966,542.15,-6.729,-19,0,0,0.001,2,0.537,17,11,1,0
14,42349.269,2527.963,5521.491,4235.465,4,0.086,755,31,39077.149,809.545,0.001,0,1,0,0.001,3,0.666,17,11,1,0
54,10601.359,125.519,17629.785,1127.687,0,0.126,755,29,5031.451,1068.1,-0.141,0,0,0,0.0,5,0.645,15,11,2,1
13,94656.582,949.913,2529.032,1063.086,1,-0.003,740,4,-37.174,563.093,-0.445,0,0,0,0.001,1,0.44,8,11,1,0
41,86127.346,2678.21,8789.701,5215.322,0,0.136,755,38,59471.048,993.394,-45.751,21,0,0,0.0,4,0.367,18,3,2,0
3,31908.577,3006.005,8043.868,625.497,0,-0.002,400,10,18467.498,508.15,0.369,0,0,0,0.0,1,0.0,23,21,7,0
1,2810.099,641.973,2518.886,1396.945,0,0.523,584,0,-2598.691,634.65,0.179,0,0,0,0.0,1,0.0,2,15,1,1
5,14228.881,4328.697,5302.537,1325.872,0,-0.001,488,1,3088.05,1361.314,0.347,0,0,0,0.0,1,0.0,2,7,7,1
17,5965.111,501.372,745.717,515.097,1,-0.006,789,16,10110.56,1084.985,-8.794,0,0,0,0.0,2,0.803,17,15,1,0
4,30023.212,2714.873,1020.446,370.72,0,0.003,345,9,-6463.878,415.914,1.198,0,0,0,0.0,0,1.01,0,21,7,1
1,0.0,1304.381,3975.798,1214.348,2,0.005,152,4,3712.804,1936.153,-0.934,0,0,0,0.0,1,0.073,6,11,7,1
15,106509.934,3255.469,10551.127,2868.231,0,0.106,750,42,35590.732,1387.88,-59.608,0,1,0,0.002,2,0.74,23,2,5,0
4,276685.961,5970.789,26798.539,12302.125,0,-0.001,90,2,4700.667,1539.932,1.718,0,0,0,0.0,0,0.0,23,11,7,1
4,0.0,-292.533,25.07,822.141,0,0.13,546,1,-6221.531,416.407,0.09,0,0,0,0.0,0,0.475,6,15,1,1
1,19630.117,3202.907,6351.165,149.086,0,0.005,474,0,-3853.204,1017.628,-0.112,0,0,0,0.0,0,0.064,17,3,7,1
8,26906.81,2840.207,-191.776,1412.015,0,0.002,348,3,964.001,616.799,0.265,0,0,0,0.0,1,1.009,23,2,4,0
13,122325.609,2409.96,4555.895,1929.096,0,0.142,772,17,102675.239,5517.751,-40.487,10,1,0,0.0,5,0.962,15,2,4,0
17,14985.58,11119.972,2978.998,750.234,0,0.124,767,6,316074.918,5138.593,-19.181,0,0,0,0.0,3,0.895,0,16,5,0
38,19623.422,4230.095,23575.557,3116.483,2,0.194,759,8,1237.877,1319.55,-24.362,0,1,0,0.001,4,0.749,11,11,2,0
3,24409.253,2596.324,6186.112,249.597,0,0.005,89,1,1810.982,328.341,-0.619,0,0,0,0.0,0,0.0,9,11,7,1
14,94306.6,2521.984,30028.038,5635.352,4,0.137,781,6,77879.914,1276.866,-33.961,0,1,0,0.051,3,0.747,12,11,5,0
5,6596.49,2981.929,1955.546,984.195,0,0.003,467,1,3498.155,854.846,-0.105,-1,0,0,0.0,2,0.975,1,16,1,0
12,12265.438,2814.741,4272.276,483.747,1,0.159,525,3,-1407.928,491.36,0.578,3,0,0,0.0,3,0.767,17,11,1,0
34,53272.529,3441.599,27730.449,6527.925,11,0.113,742,15,20208.809,5594.878,-23.903,17,0,0,0.11,5,0.383,12,7,4,0
16,22039.386,1724.863,3924.174,921.134,0,0.0,91,12,8026.761,2382.149,-59.473,0,0,0,0.0,3,0.976,15,4,4,0
23,28024.826,4362.582,7324.193,2757.977,0,-0.004,773,25,27990.394,3110.107,-49.996,0,0,0,0.001,3,0.243,15,3,5,0
1,2486.681,768.793,2657.152,25.87,0,-0.002,407,2,-3.28,208.157,-0.555,0,0,0,0.001,1,1.002,5,11,1,0
2,20412.226,1363.711,5493.72,1587.666,0,-0.001,683,14,5337.885,3670.912,-61.984,-23,0,0,0.0,1,0.97,23,15,4,0
14,530121.045,7234.345,4405.98,2589.855,5,0.003,731,82,141495.948,8543.883,-16.501,1,1,0,0.002,4,0.101,15,5,7,1
7,39712.293,1096.2,5934.694,482.933,0,0.0,778,22,20942.1,1327.689,1.093,0,0,0,0.0,3,0.969,11,21,4,0
3,6464.786,-94.893,-75.333,984.753,0,0.001,499,2,-3099.436,462.056,0.435,0,0,0,0.0,1,0.999,15,4,4,0
12,27809.354,4568.391,14563.931,2118.319,0,0.001,765,4,4324.915,1356.185,-29.532,7,0,0,0.001,1,0.821,16,21,7,0
18,173882.629,5818.257,22125.925,980.226,0,-0.004,738,9,38361.391,3618.472,-60.197,2,2,0,0.147,4,0.475,16,4,5,0
14,108553.897,2199.978,4084.531,1316.025,11,0.06,764,6,54033.154,355.94,-40.123,13,0,0,0.002,3,0.959,23,20,2,0
16,29289.388,5394.322,2958.25,4978.179,0,0.084,777,17,14409.272,5173.078,1.073,0,0,0,0.0,3,0.843,5,20,1,0
14,0.0,-123.813,-416.186,380.737,1,0.19,652,3,1613.399,281.608,2.194,0,0,0,0.0,1,0.303,1,16,1,0
10,1048.551,1764.548,602.999,375.602,1,0.002,489,12,6347.117,-523.281,-24.823,0,1,0,0.0,3,0.99,13,21,4,0
14,37000.845,2755.901,4588.718,528.337,0,0.319,687,14,52412.278,4926.167,-48.422,0,0,0,0.0,3,0.486,23,16,5,0
4,5661.672,492.705,2055.96,1029.66,0,-0.004,110,3,-3218.025,764.908,-0.701,0,0,0,0.001,1,0.999,17,16,1,0
10,5887.806,-158.564,143.171,193.179,1,0.289,551,6,-1770.087,-50.686,0.861,0,0,0,0.0,1,0.39,24,15,2,0
1,0.0,-241.596,2237.821,1009.454,0,0.001,394,2,-4533.142,-76.688,0.953,0,0,0,0.0,1,0.991,17,15,1,0
4,0.0,24.514,1118.478,464.685,1,0.497,646,2,-6057.428,-24.996,1.055,0,0,0,0.0,1,0.949,17,16,1,0
4,0.0,129.283,623.165,476.098,0,0.095,749,4,-635.78,873.675,-33.41,0,0,0,0.0,1,0.976,12,16,1,0
3,30005.34,2129.822,2479.218,264.068,0,0.005,458,1,-1115.743,2236.692,0.692,0,0,0,0.0,0,0.999,9,16,6,0
8,0.0,1169.706,24607.53,878.613,0,0.002,470,0,-3217.523,-366.381,-0.163,0,0,0,0.0,0,0.089,20,20,1,1
6,27675.465,2092.555,13217.161,1139.673,0,0.269,743,7,4981.727,10765.746,-45.174,0,0,0,0.0,3,1.629,2,11,4,0
4,30831.478,3858.774,8186.157,1674.052,0,0.0,427,16,35757.479,1968.041,-58.614,0,0,0,0.0,2,0.966,21,4,4,0
3,17446.461,1095.191,1056.804,4870.275,0,-0.0,98,1,-4458.966,-414.544,1.501,0,0,0,0.0,0,0.0,20,11,7,1
16,16165.02,1085.606,1358.477,894.101,1,0.002,652,1,1560.264,3899.118,1.383,0,0,0,0.0,0,0.688,21,8,1,0
16,118237.256,879.326,17151.718,2244.589,6,0.075,750,36,83286.713,2723.718,-28.831,0,1,0,0.136,4,1.102,23,9,2,0
11,83979.965,3884.658,61849.018,4197.327,12,0.108,754,43,80986.114,9310.455,-46.845,28,1,1,0.16,2,0.326,16,11,5,0
3,0.0,230.613,483.317,770.042,2,0.603,756,0,-3959.279,41.857,-21.085,0,0,0,0.003,3,0.864,17,11,1,0
36,127660.729,5796.729,11403.471,1048.026,4,0.113,767,48,71705.567,16657.615,-25.879,6,1,0,0.002,3,0.0,23,5,7,1
15,16642.694,785.115,1454.187,1209.371,2,0.244,791,13,7283.112,710.46,0.911,0,0,0,0.063,1,0.5,17,11,1,0
10,0.0,210.481,2199.164,658.098,0,-0.002,290,3,-276.834,1274.958,-15.894,0,0,0,0.0,1,0.992,17,15,1,0
2,76906.386,1931.073,30028.916,2063.687,0,0.003,626,7,6355.058,2653.294,-60.259,5,0,0,0.002,3,0.993,17,3,5,0
4,21365.922,2322.216,7961.047,1387.269,0,-0.001,707,9,34844.069,2781.38,-47.691,-31,1,0,0.0,4,0.346,23,4,4,0
6,13619.092,812.36,1274.484,696.688,1,0.169,692,18,1711.99,281.283,-36.383,0,0,0,0.0,2,1.53,17,15,1,0
3,4399.82,256.355,803.697,481.023,0,0.003,739,4,3452.449,232.951,-9.301,0,0,0,0.0,1,0.975,3,16,5,0
5,0.0,85.603,1104.742,906.266,1,0.447,674,1,-4287.456,793.101,0.756,-1,0,0,0.0,1,0.815,12,11,1,0
14,23053.012,486.052,1843.168,545.177,1,-0.001,767,2,14728.12,383.603,0.173,0,0,0,0.0,1,0.735,14,11,1,0
10,15410.904,2543.544,3305.836,1100.118,0,-0.003,733,2,20774.834,1716.451,-0.995,0,0,0,0.001,1,0.77,7,10,2,0
51,162258.921,1764.164,19449.848,3240.086,12,0.126,663,18,88854.747,7143.229,-53.45,13,3,0,0.152,4,0.942,8,1,5,0
10,0.0,971.153,217.859,944.966,1,0.133,806,11,293.059,807.442,-0.328,0,0,0,0.001,3,0.805,1,11,1,0
15,137021.565,2028.81,60250.379,1233.798,1,0.109,764,16,39837.641,732.034,-26.348,0,0,0,0.001,2,0.801,23,4,5,0
4,0.0,563.701,-125.383,1023.116,1,0.575,792,5,-274.763,216.276,0.077,0,0,0,0.0,1,1.003,6,11,1,0
1,11388.902,726.28,16771.235,486.303,0,0.002,392,0,-8612.148,-610.058,0.902,1,0,0,0.0,0,0.06,17,1,7,1
2,5583.211,1833.678,1380.61,1155.361,1,0.525,591,1,-3982.743,472.21,1.567,0,0,0,0.0,1,1.013,17,15,1,0
4,28163.083,2416.998,6530.603,2814.505,0,0.0,748,8,15880.11,4539.339,-43.558,-32,0,0,0.0,2,0.975,20,4,4,0
5,0.0,121.879,1913.791,-13.458,1,0.001,724,3,3057.072,246.689,0.092,0,0,0,0.0,1,0.549,22,4,4,0
17,33091.126,822.415,11103.201,2135.585,0,-0.004,805,10,42326.555,485.424,-39.064,-25,1,0,0.0,2,0.565,6,13,4,0
7,128.167,272.264,1030.778,821.219,0,0.01,784,1,-1878.942,479.037,-0.655,0,0,0,0.0,1,0.985,20,11,4,0
20,137541.381,1819.885,15730.615,-68.163,2,0.094,783,12,40259.723,3231.547,-27.906,0,0,0,0.15,3,0.283,6,21,5,0
17,35427.879,-53.266,344.945,870.581,2,0.189,806,4,6165.856,846.941,-27.768,0,0,0,0.001,3,0.453,5,11,1,0
14,21753.862,1459.834,16805.783,1764.281,3,-0.002,744,6,5167.535,882.141,-41.923,-1,0,0,0.0,2,0.828,5,3,0,0
18,2499.913,2752.077,25553.471,1400.829,5,0.155,704,15,21544.899,1566.615,-50.662,0,0,0,0.0,2,0.475,15,11,1,0
12,42165.546,1540.294,7537.099,1676.359,0,-0.0,611,9,42444.705,6559.777,-46.668,6,1,0,0.0,3,0.831,15,4,5,0
1,12325.518,12570.879,16263.457,413.384,0,0.005,112,2,2875.703,764.552,0.535,0,0,0,0.0,0,0.056,17,4,7,1
1,0.0,243.87,194.883,990.997,0,0.525,251,1,-6647.74,383.626,1.265,-1,0,0,0.0,1,0.991,17,15,1,0
4,45070.852,2947.292,6690.693,1116.986,0,0.002,693,8,48332.771,5965.842,-48.45,-54,0,0,0.0,2,0.95,15,4,4,0
3,19120.033,4515.889,3172.967,1079.885,0,0.001,469,3,23829.35,2493.0,-21.856,0,0,0,0.0,1,0.946,23,3,2,0
4,16955.338,417.126,63.24,1354.959,0,0.002,534,11,2792.555,180.221,0.646,0,0,0,0.0,1,0.978,17,15,1,0
10,0.0,-6.231,594.895,121.212,1,0.004,774,1,-4760.69,555.275,-7.136,0,0,0,0.0,1,1.018,15,11,4,0
1,0.0,1201.949,3722.007,1059.398,0,0.002,160,0,-3770.324,105.332,-0.336,0,0,0,0.0,0,0.0,17,4,7,1
15,30001.28,2122.017,24040.533,1504.344,13,0.087,752,13,81864.422,8476.683,-24.4,18,1,0,0.0,4,0.71,23,11,5,0
5,15273.151,3849.504,7189.939,744.242,0,0.004,608,3,11823.045,1804.437,-23.226,0,0,0,0.0,2,0.967,23,2,4,0
3,0.0,387.491,-74.057,817.334,0,0.004,92,2,-2845.479,247.775,-0.657,0,0,0,0.001,1,0.975,15,11,4,0
1,21128.311,3311.185,2267.077,1212.662,0,0.002,434,8,4808.967,2132.353,0.141,0,0,0,0.0,1,0.984,17,16,2,0
19,160878.559,4562.889,47505.954,2806.418,0,-0.002,773,11,41679.622,5296.18,-44.365,-20,0,0,0.001,2,0.968,11,2,5,0
1,8988.529,11702.039,15595.832,9104.05,0,0.001,350,1,-2598.188,429.685,-1.148,0,0,0,0.0,0,0.0,4,3,7,1
6,28992.56,1017.694,4068.278,387.312,0,0.001,342,2,5750.952,-42.728,-0.813,-1,0,0,0.0,1,0.993,20,4,7,0
2,7169.996,3237.389,24289.832,2533.577,0,0.0,148,9,21596.696,1913.727,0.409,8,0,0,0.002,3,0.0,14,4,2,0
3,0.0,5223.929,21745.106,370.174,0,0.001,227,3,2732.069,369.686,0.91,0,0,0,0.0,1,0.348,13,11,7,1
19,21197.145,731.026,2653.381,656.009,0,0.099,786,5,8086.54,1142.542,-1.33,0,0,0,0.0,3,0.832,20,11,1,0
5,8908.621,11346.319,2710.417,1105.534,0,0.006,518,1,-4973.676,964.417,0.123,-1,0,0,0.0,2,0.676,21,15,4,0
15,101196.435,897.853,34890.119,2581.721,1,0.133,768,12,110238.022,3466.129,-27.472,0,1,0,0.001,5,0.457,23,2,5,0
1,34228.813,10647.802,15317.089,7615.973,0,0.001,348,1,-114.686,865.548,0.467,1,0,0,0.001,0,0.0,4,10,7,1
1,0.0,6216.972,9544.524,854.61,0,0.002,142,0,-5879.721,366.435,-0.972,0,0,0,0.001,0,0.029,4,7,7,1
8,16396.569,1938.994,4084.459,2652.683,0,0.004,419,5,67666.568,3544.195,-19.98,-56,0,0,0.0,3,0.485,1,4,4,0
16,17159.97,412.043,2605.62,903.422,1,0.102,788,3,28451.503,1142.26,-27.258,0,0,0,0.0,3,0.988,17,11,1,0
2,0.0,2785.321,3164.189,1241.448,0,-0.001,158,1,-5264.398,1512.814,-0.877,0,0,0,0.002,1,0.934,21,4,1,0
8,5305.262,7323.178,32850.378,679.664,0,0.0,728,10,9448.577,1559.867,-12.838,0,0,0,0.001,3,0.864,2,2,5,0
7,19725.898,5002.463,72347.051,2542.471,0,0.001,796,9,97523.257,10172.105,-38.519,-18,1,0,0.0,3,0.395,11,11,5,0
37,124843.908,5818.112,25093.427,1984.627,15,0.089,781,39,70809.508,5210.667,-25.612,13,3,0,0.325,5,0.652,16,4,5,0
4,23362.054,1734.262,7504.317,475.761,0,-0.002,748,9,37468.772,1608.272,-33.557,0,0,0,0.001,2,0.955,16,4,4,0
19,21555.338,2403.926,2707.225,875.486,0,-0.0,271,17,190437.374,316.886,-30.448,0,0,0,0.0,3,0.722,23,15,1,0
469,35037.295,6983.723,6391.542,2187.446,0,0.003,746,4,21534.827,2869.872,-57.834,0,0,0,0.001,3,0.601,18,4,1,0
14,60638.655,1264.311,2888.835,1781.122,1,0.303,794,26,40366.719,5829.66,-13.248,0,1,0,0.0,2,0.371,23,19,4,0
16,23363.551,1982.619,35724.822,1223.859,0,-0.003,801,9,23440.188,2038.246,-0.357,0,0,0,0.0,3,0.269,8,4,1,0
1,8024.007,9190.095,2086.074,325.176,0,0.001,805,1,3140.245,-22.74,-0.728,0,0,0,0.0,0,0.0,20,11,7,1
1,0.0,1876.566,1591.742,1261.39,0,0.004,532,1,-739.592,449.601,1.796,0,0,0,0.0,1,0.984,14,4,1,0
9,1716.924,1794.208,653.469,497.874,1,0.004,707,1,10268.608,94.825,-21.201,0,0,0,0.001,2,0.978,17,11,1,0
1,18095.85,353.641,3288.72,514.697,0,0.004,106,1,4124.177,2116.295,-0.651,0,0,0,0.0,1,0.31,8,21,1,0
4,996.715,558.492,2146.817,749.864,0,0.004,516,7,-2259.102,627.666,-0.349,0,0,0,0.0,3,0.528,11,0,1,0
3,9144.983,13281.034,6987.401,2946.619,0,-0.001,257,2,9352.284,1866.95,-0.157,0,0,0,0.0,1,0.957,0,4,3,0
1,13192.094,338.912,1439.458,814.584,0,0.0,275,5,7082.005,538.135,1.895,0,0,0,0.0,1,0.978,14,4,1,1
1,19091.697,7413.784,12680.84,4430.383,0,0.002,94,6,829.882,-36.519,-3.332,0,0,0,0.001,0,0.0,0,1,7,1
8,17321.828,2328.328,3824.422,966.986,0,-0.002,257,2,10697.317,1925.531,-25.656,0,0,0,0.001,1,0.958,0,4,4,0
16,145770.188,533.56,5709.424,3883.288,11,0.06,761,5,124290.328,2839.953,0.155,26,0,0,0.001,4,0.579,0,21,5,0
7,0.0,16195.333,6466.676,1754.361,1,0.001,743,11,77095.314,1871.514,-16.189,8,3,0,0.002,3,0.548,23,4,5,0
2,24904.423,2969.914,6777.881,607.511,0,-0.004,465,9,8979.996,2408.129,-54.977,0,0,0,0.0,2,0.314,15,4,5,0
12,124436.575,4168.414,9521.317,2093.458,0,0.006,683,11,10768.462,2039.54,-54.337,9,0,0,0.001,3,0.445,5,11,4,0
20,219377.608,5608.747,26296.329,6757.666,1,0.092,775,25,22217.619,5079.591,-30.758,8,0,0,0.109,2,0.785,16,21,2,0
3,12697.312,1485.363,7492.329,1825.066,0,0.003,499,3,25249.667,467.812,-41.631,0,1,0,0.0,3,0.979,23,4,5,0
15,41671.731,1641.76,6043.861,-37.694,0,0.283,811,6,47344.223,5458.611,-51.912,0,0,0,0.0,3,0.982,15,4,5,0
10,37300.749,4994.653,8332.477,2462.507,0,-0.0,743,9,33349.5,446.132,-32.4,0,0,0,0.0,3,0.549,23,4,4,0
2,16016.756,743.525,3427.599,877.882,1,0.628,773,5,5213.778,1197.767,-0.003,0,0,0,0.0,1,0.468,20,7,1,0
4,10205.726,1834.425,31976.198,487.354,0,0.174,248,15,3011.401,303.948,0.936,0,0,0,0.0,3,0.506,5,3,2,0
15,20923.483,4401.76,9689.626,3006.597,0,-0.003,753,6,34592.169,3974.503,-4.53,0,0,0,0.001,3,0.627,22,17,5,0
4,14664.343,1410.757,1269.641,1041.441,0,0.083,785,10,33706.839,1332.563,-23.645,0,0,0,0.0,3,0.973,8,20,0,0
12,27577.78,6084.371,1202.364,1103.966,0,-0.002,630,22,18510.605,4708.081,-9.185,0,0,0,0.002,3,0.656,4,4,4,0
4,12921.799,2306.053,2120.525,1186.048,0,-0.0,390,1,2216.37,1465.209,1.724,-1,0,0,0.0,3,0.678,16,4,1,0
23,31959.493,201.05,1191.224,3467.155,1,0.003,784,5,10849.434,551.542,1.01,0,0,0,0.0,2,0.558,14,2,5,0
1,20055.265,3457.431,1812.826,1306.587,0,0.001,86,1,-3827.423,-247.263,0.417,0,0,0,0.0,0,0.0,16,1,7,1
3,34339.129,4006.886,11179.058,12736.972,4,0.001,353,1,-3064.264,831.689,0.914,-1,0,0,0.0,0,0.0,17,1,7,1
8,0.0,255.878,-37.047,799.411,0,-0.001,540,3,-2413.91,969.487,-24.585,0,0,0,0.0,1,0.994,17,16,1,0
14,16161.625,3013.71,9206.068,735.618,0,0.005,506,10,25154.955,3173.658,-25.098,-28,0,0,0.0,2,0.972,23,4,4,0
12,22339.781,1411.893,3258.989,1189.631,2,0.286,786,10,15524.61,3146.559,-23.988,0,8,0,0.001,4,0.952,23,16,1,0
8,4136.739,237.03,1032.838,1792.57,1,0.505,611,3,-2375.248,209.844,2.014,0,0,0,0.0,1,1.018,8,11,6,0
91,34233.442,11366.81,7160.294,964.716,4,0.001,556,4,52783.272,2724.115,-0.05,0,0,0,0.001,0,0.0,17,4,7,1
5,14541.562,4033.469,2269.651,845.101,0,-0.006,84,8,3166.348,3152.216,0.518,-31,0,0,0.0,2,0.67,6,5,6,0
4,13536.052,554.359,2890.871,784.039,0,0.004,211,2,14369.465,239.451,-0.57,0,0,0,0.001,3,0.598,1,14,1,0
1,0.0,-275.34,499.765,495.014,1,0.131,222,4,-7938.829,-49.714,0.46,0,0,0,0.0,0,0.04,17,21,7,1
3,154811.939,2311.232,8755.452,6603.985,0,0.002,727,7,48804.48,7832.898,-51.798,0,0,0,0.0,4,0.829,5,21,4,0
2,10230.558,401.257,3351.642,976.061,0,0.006,77,1,1442.217,589.005,-0.176,1,0,0,0.002,0,0.0,2,4,7,1
2,0.0,2922.716,518.009,3174.519,0,0.008,496,2,12428.052,1998.299,-0.869,-1,0,0,0.0,2,0.529,24,15,2,0
3,18263.71,1866.749,1708.838,596.194,0,0.002,769,15,2461.036,4560.81,0.649,0,0,0,0.001,2,0.962,24,4,4,0
38,94218.284,2760.998,20900.15,6465.564,9,0.152,769,40,32529.174,9651.275,-24.301,17,3,0,0.12,3,1.005,5,2,5,0
2,0.0,1405.395,998.283,904.651,1,0.588,767,3,-3473.455,381.504,0.017,0,0,0,0.0,3,1.0,15,11,1,0
17,18063.515,2263.263,1349.084,572.236,0,0.442,584,2,2053.637,605.413,0.128,0,0,0,0.0,1,1.002,17,20,1,0
5,0.0,-4.293,1408.493,263.887,1,0.408,381,0,-5040.373,279.91,-0.34,1,0,0,0.0,1,0.954,17,16,1,0
18,144802.141,3228.167,12389.192,4129.021,6,0.001,758,36,44622.04,2956.324,1.542,0,0,0,0.001,0,0.011,4,11,7,1
5,2515.066,187.34,2510.483,734.676,0,0.549,201,0,-2326.098,-189.257,0.135,0,0,0,0.0,0,0.0,23,11,7,1
1,22856.795,9802.791,19025.867,914.273,0,-0.003,348,1,-3578.258,599.412,0.796,1,0,0,0.0,0,0.058,23,10,7,1
6,37492.269,1000.311,5828.196,1467.074,0,-0.003,853,8,10054.707,3955.496,-48.495,0,0,0,0.0,1,0.999,15,11,5,0
13,18686.325,3887.37,6320.572,1654.873,0,0.0,760,8,34920.435,1112.943,-39.74,-20,1,0,0.0,2,0.401,5,4,5,0
1,0.0,2642.373,3356.9,1303.0,0,0.002,282,1,1482.992,508.499,0.27,0,0,0,0.0,1,0.972,17,15,4,0
3,0.0,1318.497,605.175,1089.401,0,0.009,574,6,2629.547,452.677,-0.839,0,0,0,0.0,1,0.993,21,22,2,0
8,146815.111,896.843,17861.535,987.28,2,0.047,756,53,92199.651,372.949,-45.888,0,1,0,0.001,2,0.906,5,4,5,0
5,14655.87,195.229,3334.887,773.083,1,0.49,649,1,-1049.07,3077.05,-0.356,0,0,0,0.001,2,0.972,16,16,1,0
