client_id,label_risque,score_anomalie_if,score_anomalie_lstm,score_anomalie_river,score_anomalie_final,pred_isolation_forest,pred_lstm,pred_river,pred_ensemble,nb_votes,alerte,raison_principale,retard_moyen_jours,taux_retard,ratio_encaissement,montant_ttc_moyen
15282,0,0.295,0.0,0.0,0.118,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.432,0.001,1.209,19686.398
15283,0,0.052,0.0,0.0,0.0208,0,0,0,0,0,VERT,Comportement statistiquement atypique,-21.232,0.002,0.824,769.507
15284,0,0.0194,0.0,0.0,0.0077,0,0,0,0,0,VERT,Faible encaissement (73.5%),-0.964,0.0,0.735,578.204
15285,1,0.1539,0.0001,0.0,0.0616,0,1,0,0,1,JAUNE,Faible encaissement (24.1%),0.116,0.001,0.241,14259.877
15286,1,0.0852,0.0,0.0,0.0341,0,0,0,0,0,VERT,Faible encaissement (6.0%),-1.229,0.0,0.06,284.043
15287,0,0.0296,0.0,0.0,0.0118,0,0,0,0,0,VERT,Faible encaissement (76.8%),0.939,0.0,0.768,4076.512
15288,1,0.1679,0.0,0.0,0.0672,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.391,0.0,1.903,734.599
15289,0,0.0112,0.0,0.0,0.0045,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.24,0.002,0.855,1303.314
15290,0,0.2275,0.0,0.0,0.091,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.053,0.0,1.267,2591.024
15291,0,0.0491,0.0,0.0,0.0196,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.028,0.0,1.003,-113.149
15292,0,0.0418,0.0,0.0,0.0167,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.766,0.002,1.013,3157.416
15293,0,0.1312,0.0,0.0,0.0525,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.236,0.0,0.986,1875.484
15294,1,0.6468,0.0006,0.0,0.2589,1,1,0,1,2,ORANGE,Taux retard élevé (19.8%) | Faible encaissement (2.1%),0.138,0.198,0.021,9649.692
15295,1,0.1784,0.0001,0.0,0.0714,0,1,0,0,1,JAUNE,Faible encaissement (6.2%),-1.222,0.0,0.062,15587.284
15296,0,0.1742,0.0,0.0,0.0697,0,0,0,0,0,VERT,Faible encaissement (74.1%),-48.105,0.0,0.741,1073.786
15297,0,0.2896,0.0,0.0,0.1158,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.268,0.04,2.0,2884.669
15298,0,0.0309,0.0,0.0,0.0124,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.405,0.0,0.866,323.93
15299,0,0.1116,0.0,0.0,0.0446,0,0,0,0,0,VERT,Faible encaissement (0.0%),-0.464,0.001,0.0,638.912
15300,1,0.0379,0.0,0.0,0.0152,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.197,0.0,1.067,361.323
15301,0,0.0673,0.0,0.0,0.0269,0,0,0,0,0,VERT,Faible encaissement (73.6%),-31.146,0.0,0.736,194.886
15302,0,0.0107,0.0,0.0,0.0043,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.519,0.0,1.027,576.36
15303,0,0.0796,0.0,0.0,0.0318,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.207,0.0,1.003,3181.253
15304,0,0.2532,0.0,0.0,0.1013,0,0,0,0,0,VERT,Comportement statistiquement atypique,-32.682,0.0,1.994,1125.724
15305,0,0.1184,0.0,0.0,0.0474,0,0,0,0,0,VERT,Comportement statistiquement atypique,-19.03,0.0,0.978,3414.847
15306,0,0.0572,0.0,0.0,0.0229,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.007,0.0,1.113,3837.273
15307,0,0.0295,0.0,0.0,0.0118,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.717,0.0,0.875,1431.92
15308,0,0.1398,0.0,0.0,0.0559,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.118,0.0,2.0,455.696
15309,0,0.2361,0.0,0.0,0.0944,0,0,0,0,0,VERT,Comportement statistiquement atypique,-57.758,0.0,2.0,2325.941
15310,0,0.3564,0.0,0.0,0.1426,0,0,0,0,0,VERT,Taux retard élevé (20.2%),-16.745,0.202,0.999,8153.263
15311,0,0.0211,0.0,0.0,0.0084,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.193,0.0,1.026,2091.665
15312,0,0.3598,0.0,0.0,0.1439,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.263,0.0,2.0,1146.383
15313,0,0.2311,0.0,0.0,0.0924,0,0,0,0,0,VERT,Comportement statistiquement atypique,-31.581,0.041,0.925,9726.12
15314,0,0.0376,0.0,0.0,0.015,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.081,0.0,0.853,698.26
15315,1,0.0872,0.0,0.0,0.0349,0,0,0,0,0,VERT,Faible encaissement (7.5%),0.199,0.0,0.075,198.041
15316,0,0.1879,0.0,0.0,0.0752,0,0,0,0,0,VERT,Comportement statistiquement atypique,-62.195,0.001,0.988,2024.982
15317,0,0.0674,0.0,0.0,0.027,0,0,0,0,0,VERT,Faible encaissement (56.5%),-0.353,0.0,0.565,1563.602
15318,0,0.0645,0.0,0.0,0.0258,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.948,0.0,0.912,2721.498
15319,0,0.6747,0.0007,0.0,0.2702,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-63.562,0.098,1.538,10502.107
15320,0,0.1343,0.0,0.0,0.0537,0,0,0,0,0,VERT,Faible encaissement (58.8%),-50.703,0.001,0.588,2503.868
15321,1,0.1379,0.0,0.0,0.0552,0,0,0,0,0,VERT,Faible encaissement (33.6%),1.319,0.0,0.336,10173.754
15322,0,0.4968,0.0,0.0,0.1987,1,0,0,0,1,JAUNE,Comportement statistiquement atypique,-27.412,0.066,1.274,13914.932
15323,0,0.0203,0.0,0.0,0.0081,0,0,0,0,0,VERT,Faible encaissement (79.6%),-0.213,0.001,0.796,1723.832
15324,0,0.0195,0.0,0.0,0.0078,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.308,0.0,0.893,1052.079
15325,0,0.0935,0.0,0.0,0.0374,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.82,0.0,1.03,4000.806
15326,0,0.1253,0.0,0.0,0.0501,0,0,0,0,0,VERT,Faible encaissement (66.5%),-18.755,0.0,0.665,1548.176
15327,0,0.0949,0.0,0.0,0.038,0,0,0,0,0,VERT,Comportement statistiquement atypique,-17.623,0.0,0.815,5560.74
15328,1,0.2633,0.0003,0.0,0.1054,0,1,0,0,1,JAUNE,Faible encaissement (20.9%),0.893,0.002,0.209,21023.56
15329,0,0.0638,0.0,0.0,0.0255,0,0,0,0,0,VERT,Faible encaissement (26.1%),-1.319,0.0,0.261,822.051
15330,0,0.2041,0.0,0.0,0.0816,0,0,0,0,0,VERT,Faible encaissement (68.8%),-8.719,0.0,0.688,5084.194
15331,0,0.0551,0.0,0.0,0.022,0,0,0,0,0,VERT,Faible encaissement (31.4%),0.796,0.001,0.314,1881.619
15332,0,0.0155,0.0,0.0,0.0062,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.915,0.001,1.009,1147.4
15333,0,0.3122,0.0001,0.0,0.1249,0,1,0,0,1,JAUNE,Faible encaissement (77.1%),-8.577,0.002,0.771,20942.736
15334,1,0.034,0.0,0.0,0.0136,0,0,0,0,0,VERT,Faible encaissement (78.1%),-1.804,0.0,0.781,303.82
15335,0,0.3018,0.0,0.0,0.1207,0,0,0,0,0,VERT,Faible encaissement (53.5%),-61.435,0.0,0.535,3713.233
15336,0,0.1251,0.0,0.0,0.0501,0,0,0,0,0,VERT,Faible encaissement (45.3%),-17.63,0.001,0.453,3499.454
15337,0,0.0957,0.0,0.0,0.0383,0,0,0,0,0,VERT,Faible encaissement (75.1%),-29.646,0.0,0.751,534.057
15338,0,0.1535,0.0,0.0,0.0614,0,0,0,0,0,VERT,Comportement statistiquement atypique,-37.715,0.019,0.846,1536.34
15339,0,0.1766,0.0,0.0,0.0706,0,0,0,0,0,VERT,Comportement statistiquement atypique,-54.105,0.0,1.0,871.244
15340,0,0.0191,0.0,0.0,0.0077,0,0,0,0,0,VERT,Comportement statistiquement atypique,1.065,0.0,0.858,518.393
15341,0,0.0147,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.143,0.0,0.998,271.254
15342,0,0.0544,0.0,0.0,0.0218,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.431,0.0,1.302,454.266
15343,1,0.0152,0.0,0.0,0.0061,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.145,0.0,0.949,1320.919
15344,0,0.1543,0.0,0.0,0.0617,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.902,0.0,1.884,998.433
15345,0,0.0226,0.0,0.0,0.009,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.615,0.0,0.858,1562.847
15346,0,0.0715,0.0,0.0,0.0286,0,0,0,0,0,VERT,Faible encaissement (69.7%),-31.082,0.0,0.697,1828.165
15347,0,0.1055,0.0,0.0,0.0422,0,0,0,0,0,VERT,Comportement statistiquement atypique,-13.987,0.0,0.94,6334.253
15348,1,0.1391,0.0,0.0,0.0556,0,0,0,0,0,VERT,Faible encaissement (12.5%),0.807,0.0,0.125,1675.283
15349,1,0.1419,0.0,0.0,0.0568,0,0,0,0,0,VERT,Faible encaissement (23.3%),0.407,0.0,0.233,12231.785
15350,0,0.0487,0.0,0.0,0.0195,0,0,0,0,0,VERT,Faible encaissement (15.5%),-0.582,0.0,0.155,478.916
15351,0,0.4517,0.0018,0.0,0.1814,1,1,0,1,2,ORANGE,Faible encaissement (55.1%),-33.843,0.089,0.551,891.457
15352,0,0.118,0.0,0.0,0.0472,0,0,0,0,0,VERT,Comportement statistiquement atypique,-37.161,0.001,1.578,4485.651
15353,0,0.0211,0.0,0.0,0.0084,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.924,0.0,1.021,2943.745
15354,1,0.1749,0.0001,0.0,0.07,0,1,0,0,1,JAUNE,Faible encaissement (19.7%),0.138,0.001,0.197,11363.261
15355,0,0.1589,0.0,0.0,0.0636,0,0,0,0,0,VERT,Faible encaissement (58.8%),-35.192,0.0,0.588,3418.019
15356,0,0.0836,0.0,0.0,0.0335,0,0,0,0,0,VERT,Comportement statistiquement atypique,-12.417,0.0,0.85,8598.524
15357,0,0.2783,0.0,0.0,0.1113,0,0,0,0,0,VERT,Faible encaissement (65.6%),-39.598,0.0,0.656,3092.338
15358,0,0.1669,0.0,0.0,0.0668,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.488,0.0,0.853,1157.326
15359,0,0.141,0.0,0.0,0.0564,0,0,0,0,0,VERT,Comportement statistiquement atypique,-55.694,0.0,0.972,5844.236
15360,0,0.0332,0.0,0.0,0.0133,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.825,0.0,1.214,845.222
15361,0,0.0299,0.0,0.0,0.012,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.123,0.001,0.981,103.076
15362,1,0.0521,0.0,0.0,0.0208,0,0,0,0,0,VERT,Faible encaissement (17.4%),-0.443,0.001,0.174,586.328
15363,0,0.1355,0.0,0.0,0.0542,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.598,0.001,1.048,3176.493
15364,1,0.288,0.0003,0.0,0.1153,0,1,0,0,1,JAUNE,Faible encaissement (16.8%),0.833,0.002,0.168,17179.165
15365,0,0.0247,0.0,0.0,0.0099,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.083,0.0,1.086,549.006
15366,0,0.0254,0.0,0.0,0.0102,0,0,0,0,0,VERT,Comportement statistiquement atypique,-17.923,0.0,0.923,2545.064
15367,0,0.0277,0.0,0.0,0.0111,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.257,0.0,0.995,457.872
15368,0,0.1966,0.0,0.0,0.0786,0,0,0,0,0,VERT,Comportement statistiquement atypique,-58.11,0.0,1.02,4566.089
15369,0,0.075,0.0,0.0,0.03,0,0,0,0,0,VERT,Comportement statistiquement atypique,-51.201,0.0,1.01,1594.108
15370,0,0.06,0.0,0.0,0.024,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.12,0.0,0.967,3140.133
15371,0,0.063,0.0,0.0,0.0252,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.457,0.0,0.929,-668.381
15372,1,0.1764,0.0001,0.0,0.0706,0,1,0,0,1,JAUNE,Faible encaissement (22.0%),0.228,0.002,0.22,15328.489
15373,0,0.0758,0.0,0.0,0.0303,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.061,0.0,1.352,-207.442
15374,0,0.0872,0.0,0.0,0.0349,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.334,0.0,1.007,836.749
15375,0,0.1161,0.0,0.0,0.0464,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.268,0.0,0.985,5701.506
15376,1,0.2555,0.0002,0.0,0.1023,0,1,0,0,1,JAUNE,Faible encaissement (29.1%),1.204,0.0,0.291,20494.167
15377,0,0.0722,0.0,0.0,0.0289,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.392,0.0,1.019,761.651
15378,0,0.2322,0.0,0.0,0.0929,0,0,0,0,0,VERT,Comportement statistiquement atypique,-55.27,0.0,0.996,3627.353
15379,0,0.3375,0.0,0.0,0.135,0,0,0,0,0,VERT,Faible encaissement (78.0%),-60.149,0.0,0.78,8688.062
15380,0,0.0237,0.0,0.0,0.0095,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.892,0.001,0.992,2158.432
15381,1,0.0645,0.0,0.0,0.0258,0,0,0,0,0,VERT,Faible encaissement (7.2%),0.35,0.0,0.072,1411.835
15382,0,0.1203,0.0,0.0,0.0481,0,0,0,0,0,VERT,Comportement statistiquement atypique,-51.952,0.0,0.832,637.45
15383,0,0.2386,0.0,0.0,0.0954,0,0,0,0,0,VERT,Comportement statistiquement atypique,-39.402,0.0,1.81,729.136
15384,0,0.162,0.0,0.0,0.0648,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.125,0.0,2.0,2683.697
15385,1,0.3004,0.0,0.0,0.1202,0,0,0,0,0,VERT,Faible encaissement (9.0%),1.179,0.0,0.09,11521.795
15386,1,0.1421,0.0,0.0,0.0569,0,0,0,0,0,VERT,Faible encaissement (19.0%),-1.138,0.0,0.19,3675.826
15387,0,0.0236,0.0,0.0,0.0094,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.702,0.001,0.874,1055.19
15388,1,0.0274,0.0,0.0,0.0109,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.134,0.002,1.015,467.76
15389,1,0.4476,0.0003,0.0,0.1791,1,1,0,1,2,ORANGE,Faible encaissement (12.8%),0.443,0.0,0.128,19299.678
15390,0,0.034,0.0,0.0,0.0136,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.623,0.001,0.928,1409.084
15391,0,0.1438,0.0,0.0,0.0575,0,0,0,0,0,VERT,Comportement statistiquement atypique,-41.939,0.0,0.972,2951.692
15392,0,0.0327,0.0,0.0,0.0131,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.17,0.0,0.929,453.535
15393,0,0.0148,0.0,0.0,0.0059,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.874,0.0,0.87,581.552
15394,1,0.0909,0.0,0.0,0.0364,0,0,0,0,0,VERT,Faible encaissement (0.8%),0.58,0.0,0.008,-39.647
15395,0,0.0651,0.0,0.0,0.026,0,0,0,0,0,VERT,Faible encaissement (60.7%),-27.978,0.0,0.607,853.703
15396,1,0.0241,0.0,0.0,0.0097,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.366,0.0,1.011,1518.871
15397,0,0.1677,0.0,0.0,0.0671,0,0,0,0,0,VERT,Faible encaissement (79.4%),-28.668,0.0,0.794,1403.568
15398,0,0.1739,0.0,0.0,0.0696,0,0,0,0,0,VERT,Comportement statistiquement atypique,-7.051,0.0,1.022,1791.772
15399,0,0.1172,0.0,0.0,0.0469,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.154,0.0,1.218,8549.815
15400,0,0.1368,0.0,0.0,0.0547,0,0,0,0,0,VERT,Comportement statistiquement atypique,-33.171,0.0,0.983,3941.218
15401,0,0.6556,0.0006,0.0,0.2625,1,1,0,1,2,ORANGE,Taux retard élevé (28.7%),-36.113,0.287,0.886,1650.881
15402,0,0.2458,0.0,0.0,0.0983,0,0,0,0,0,VERT,Comportement statistiquement atypique,-17.659,0.115,0.888,2417.898
15403,0,0.0877,0.0,0.0,0.0351,0,0,0,0,0,VERT,Comportement statistiquement atypique,-29.656,0.0,0.87,1575.81
15404,1,0.6941,0.0051,0.0,0.2797,1,1,0,1,2,ORANGE,Faible encaissement (18.1%),0.003,0.0,0.181,27762.068
15405,0,0.314,0.0,0.0,0.1256,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.634,0.0,1.66,6138.048
15406,0,0.1398,0.0,0.0,0.0559,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.321,0.0,1.001,821.383
15407,1,0.0833,0.0,0.0,0.0333,0,0,0,0,0,VERT,Faible encaissement (31.4%),-0.056,0.0,0.314,1041.216
15408,1,0.0587,0.0,0.0,0.0235,0,0,0,0,0,VERT,Faible encaissement (32.4%),0.937,0.0,0.324,1040.391
15409,0,0.0217,0.0,0.0,0.0087,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.472,0.002,1.039,1298.935
15410,0,0.0386,0.0,0.0,0.0154,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.522,0.001,1.021,-60.101
15411,0,0.1634,0.0,0.0,0.0654,0,0,0,0,0,VERT,Comportement statistiquement atypique,-50.846,0.0,0.857,3508.658
15412,0,0.3035,0.0,0.0,0.1214,0,0,0,0,0,VERT,Comportement statistiquement atypique,-59.257,0.0,0.983,3798.332
15413,1,0.0885,0.0,0.0,0.0354,0,0,0,0,0,VERT,Faible encaissement (0.0%),1.022,0.002,0.0,1889.933
15414,0,0.1635,0.0,0.0,0.0654,0,0,0,0,0,VERT,Comportement statistiquement atypique,-56.715,0.0,1.006,1937.743
15415,0,0.0866,0.0,0.0,0.0347,0,0,0,0,0,VERT,Comportement statistiquement atypique,-34.11,0.0,0.871,2712.043
15416,1,0.1078,0.0,0.0,0.0431,0,0,0,0,0,VERT,Faible encaissement (15.9%),-0.346,0.0,0.159,759.244
15417,0,0.1846,0.0,0.0,0.0738,0,0,0,0,0,VERT,Comportement statistiquement atypique,-22.855,0.029,1.467,4949.051
15418,0,0.0506,0.0,0.0,0.0202,0,0,0,0,0,VERT,Comportement statistiquement atypique,-7.876,0.001,0.997,4839.027
15419,0,0.3507,0.0,0.0,0.1403,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.275,0.0,1.0,4617.491
15420,0,0.2082,0.0,0.0,0.0833,0,0,0,0,0,VERT,Comportement statistiquement atypique,-56.182,0.001,0.991,2927.756
15421,0,0.1924,0.0,0.0,0.077,0,0,0,0,0,VERT,Comportement statistiquement atypique,-43.493,0.0,0.999,5570.256
15422,0,0.3046,0.0,0.0,0.1218,0,0,0,0,0,VERT,Comportement statistiquement atypique,-62.387,0.0,0.84,-4.105
15423,0,0.1007,0.0,0.0,0.0403,0,0,0,0,0,VERT,Faible encaissement (69.8%),0.027,0.0,0.698,2855.629
15424,0,0.2878,0.0,0.0,0.1151,0,0,0,0,0,VERT,Comportement statistiquement atypique,-16.196,0.105,1.511,2330.414
15425,0,0.6009,0.0002,0.0,0.2404,1,1,0,1,2,ORANGE,Taux retard élevé (28.6%),-12.981,0.286,1.176,6822.251
15426,0,0.0359,0.0,0.0,0.0143,0,0,0,0,0,VERT,Comportement statistiquement atypique,-22.441,0.0,0.994,3013.257
15427,0,0.0679,0.0,0.0,0.0272,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.314,0.0,0.98,1881.055
15428,0,0.322,0.0001,0.0,0.1288,0,1,0,0,1,JAUNE,Comportement statistiquement atypique,-6.865,0.0,0.919,20369.293
15429,0,0.0863,0.0,0.0,0.0345,0,0,0,0,0,VERT,Faible encaissement (68.3%),-22.877,0.001,0.683,1571.362
15430,0,0.3705,0.0,0.0,0.1482,0,0,0,0,0,VERT,Taux retard élevé (23.5%),-13.688,0.235,2.0,1632.873
15431,1,0.0601,0.0,0.0,0.024,0,0,0,0,0,VERT,Faible encaissement (10.9%),-0.315,0.001,0.109,4047.245
15432,1,0.0745,0.0,0.0,0.0298,0,0,0,0,0,VERT,Faible encaissement (15.5%),-0.553,0.0,0.155,6571.157
15433,1,0.0267,0.0,0.0,0.0107,0,0,0,0,0,VERT,Faible encaissement (49.1%),-0.44,0.0,0.491,656.444
15434,0,0.0559,0.0,0.0,0.0224,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.256,0.0,1.019,-123.035
15435,1,0.114,0.0,0.0,0.0456,0,0,0,0,0,VERT,Faible encaissement (10.8%),1.041,0.001,0.108,2548.793
15436,0,0.0152,0.0,0.0,0.0061,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.53,0.001,1.072,1217.292
15437,0,0.0935,0.0,0.0,0.0374,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.315,0.0,0.992,956.52
15438,0,0.1907,0.0,0.0,0.0763,0,0,0,0,0,VERT,Comportement statistiquement atypique,-44.706,0.0,0.973,5013.46
15439,0,0.0259,0.0,0.0,0.0104,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.47,0.0,0.878,1308.359
15440,0,0.0594,0.0,0.0,0.0238,0,0,0,0,0,VERT,Comportement statistiquement atypique,-43.601,0.0,1.005,4045.361
15441,0,0.1806,0.0,0.0,0.0723,0,0,0,0,0,VERT,Comportement statistiquement atypique,-14.454,0.0,1.5,4823.912
15442,0,0.0299,0.0,0.0,0.012,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.237,0.0,0.986,2113.387
15443,0,0.248,0.0,0.0,0.0992,0,0,0,0,0,VERT,Comportement statistiquement atypique,-48.225,0.0,1.006,5123.86
15444,0,0.0985,0.0,0.0,0.0394,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.729,0.002,1.749,929.33
15445,0,0.1329,0.0,0.0,0.0531,0,0,0,0,0,VERT,Faible encaissement (46.4%),-0.445,0.0,0.464,5469.375
15446,0,0.5358,0.0,0.0,0.2143,1,0,0,0,1,JAUNE,Comportement statistiquement atypique,-11.653,0.048,1.695,12308.803
15447,1,0.0483,0.0,0.0,0.0193,0,0,0,0,0,VERT,Faible encaissement (12.7%),-0.251,0.0,0.127,2498.459
15448,0,0.0487,0.0,0.0,0.0195,0,0,0,0,0,VERT,Faible encaissement (18.4%),-0.129,0.0,0.184,568.451
15449,0,0.0203,0.0,0.0,0.0081,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.336,0.0,0.858,952.452
15450,1,0.0209,0.0,0.0,0.0084,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.251,0.0,0.83,778.443
15451,0,0.056,0.0,0.0,0.0224,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.841,0.002,1.011,254.241
15452,0,0.2009,0.0,0.0,0.0803,0,0,0,0,0,VERT,Comportement statistiquement atypique,-15.669,0.0,0.998,3220.324
15453,0,0.1222,0.0,0.0,0.0489,0,0,0,0,0,VERT,Faible encaissement (76.5%),-0.278,0.0,0.765,6609.695
15454,0,0.0516,0.0,0.0,0.0206,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.623,0.0,1.036,653.507
15455,0,0.0656,0.0,0.0,0.0262,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.723,0.0,1.022,1365.739
15456,0,0.0758,0.0,0.0,0.0303,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.661,0.0,1.579,2209.593
15457,0,0.5632,0.0001,0.0,0.2253,1,1,0,1,2,ORANGE,Taux retard élevé (21.7%),-18.491,0.217,0.992,3310.143
15458,0,0.0809,0.0,0.0,0.0324,0,0,0,0,0,VERT,Comportement statistiquement atypique,1.331,0.0,1.496,1330.666
15459,0,0.2428,0.0,0.0,0.0971,0,0,0,0,0,VERT,Faible encaissement (73.1%),-0.703,0.002,0.731,7650.556
15460,0,0.0528,0.0,0.0,0.0211,0,0,0,0,0,VERT,Comportement statistiquement atypique,-24.592,0.001,0.982,881.238
15461,0,0.0696,0.0,0.0,0.0279,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.745,0.001,1.45,3734.883
15462,0,0.2353,0.0001,0.0,0.0941,0,1,0,0,1,JAUNE,Faible encaissement (73.5%),-42.108,0.001,0.735,1155.431
15463,0,0.0819,0.0,0.0,0.0328,0,0,0,0,0,VERT,Comportement statistiquement atypique,-20.962,0.002,0.822,4565.309
15464,0,0.0583,0.0,0.0,0.0233,0,0,0,0,0,VERT,Comportement statistiquement atypique,-25.179,0.0,1.001,474.531
15465,0,0.1704,0.0,0.0,0.0682,0,0,0,0,0,VERT,Comportement statistiquement atypique,-52.408,0.0,0.966,3232.518
15466,0,0.1541,0.0,0.0,0.0616,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.089,0.0,1.0,1365.355
15467,0,0.0532,0.0,0.0,0.0213,0,0,0,0,0,VERT,Faible encaissement (10.3%),1.077,0.0,0.103,1410.939
15468,0,0.4887,0.0,0.0,0.1955,1,0,0,0,1,JAUNE,Comportement statistiquement atypique,-10.43,0.001,1.815,7184.466
15469,0,0.1655,0.0,0.0,0.0662,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.95,0.0,1.013,981.794
15470,0,0.024,0.0,0.0,0.0096,0,0,0,0,0,VERT,Faible encaissement (74.9%),-0.652,0.0,0.749,160.218
15471,0,0.0323,0.0,0.0,0.0129,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.751,0.001,1.023,943.845
15472,0,0.0493,0.0,0.0,0.0197,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.226,0.0,0.86,422.06
15473,0,0.0165,0.0,0.0,0.0066,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.569,0.0,1.029,3108.39
15474,1,0.0977,0.0,0.0,0.0391,0,0,0,0,0,VERT,Comportement statistiquement atypique,0.858,0.0,1.02,4301.936
15475,0,0.1576,0.0,0.0,0.063,0,0,0,0,0,VERT,Comportement statistiquement atypique,-55.852,0.0,0.965,5897.337
15476,1,0.2366,0.0,0.0,0.0946,0,0,0,0,0,VERT,Faible encaissement (0.0%),0.156,0.001,0.0,6379.084
15477,0,0.0203,0.0,0.0,0.0081,0,0,0,0,0,VERT,Comportement statistiquement atypique,-1.573,0.0,1.038,3166.176
15478,0,0.3677,0.0,0.0,0.1471,0,0,0,0,0,VERT,Comportement statistiquement atypique,-40.363,0.0,0.83,5772.132
15479,0,0.0961,0.0,0.0,0.0384,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.125,0.002,1.494,718.115
15480,0,0.4604,0.0001,0.0,0.1842,1,1,0,1,2,ORANGE,Comportement statistiquement atypique,-25.476,0.002,0.869,4598.675
15481,0,0.3598,0.0,0.0,0.1439,0,0,0,0,0,VERT,Comportement statistiquement atypique,-67.769,0.0,1.001,2568.798
15482,0,0.1652,0.0,0.0,0.0661,0,0,0,0,0,VERT,Comportement statistiquement atypique,-36.223,0.0,0.875,505.911
15483,0,0.0524,0.0,0.0,0.021,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.448,0.0,0.991,2344.207
15484,0,0.152,0.0,0.0,0.0608,0,0,0,0,0,VERT,Comportement statistiquement atypique,-49.288,0.0,0.812,2522.931
15485,0,0.0205,0.0,0.0,0.0082,0,0,0,0,0,VERT,Comportement statistiquement atypique,-0.177,0.0,0.984,2416.14
