client_index,score_gnn,score_contagion,score_final_m2,label_reel,alerte
17059,5.71,23.05,10.91,0,VERT
17060,1.8,20.81,7.5,0,VERT
17061,6.61,10.0,7.63,0,VERT
17062,26.83,16.54,23.74,0,VERT
17063,0.11,32.69,9.88,0,VERT
17064,11.0,12.19,11.36,0,VERT
17065,2.15,18.8,7.14,0,VERT
17066,2.94,21.24,8.43,0,VERT
17067,99.81,5.03,71.37,1,ROUGE
17068,0.07,30.36,9.16,0,VERT
17069,1.19,1.14,1.18,0,VERT
17070,1.39,13.53,5.03,0,VERT
17071,94.74,19.77,72.25,1,ROUGE
17072,0.22,0.08,0.18,0,VERT
17073,2.34,2.45,2.37,0,VERT
17074,1.44,51.74,16.53,0,VERT
17075,0.01,1.18,0.36,0,VERT
17076,6.56,28.73,13.21,0,VERT
17077,12.96,58.0,26.47,0,VERT
17078,3.53,28.76,11.1,0,VERT
17079,1.14,1.96,1.39,0,VERT
17080,28.75,1.35,20.53,0,VERT
17081,77.15,99.9,83.97,0,ROUGE
17082,0.06,6.54,2.0,0,VERT
17083,98.62,32.99,78.93,1,ROUGE
17084,3.46,42.39,15.14,0,VERT
17085,0.76,1.24,0.9,0,VERT
17086,0.02,20.44,6.15,0,VERT
17087,1.44,47.35,15.21,0,VERT
17088,97.74,8.61,71.0,1,ROUGE
17089,99.62,2.9,70.6,1,ROUGE
17090,1.04,0.0,0.73,0,VERT
17091,0.03,14.49,4.37,0,VERT
17092,0.21,7.15,2.29,0,VERT
17093,99.86,98.84,99.55,1,ROUGE
17094,0.37,8.29,2.74,0,VERT
17095,0.05,13.41,4.06,0,VERT
17096,0.59,13.35,4.42,0,VERT
17097,99.99,6.73,72.01,1,ROUGE
17098,17.86,25.94,20.28,0,VERT
17099,2.63,23.82,8.99,0,VERT
17100,99.79,4.47,71.19,1,ROUGE
17101,99.59,20.25,75.79,1,ROUGE
17102,99.72,6.55,71.77,1,ROUGE
17103,43.43,66.67,50.4,0,ORANGE
17104,0.12,37.77,11.42,0,VERT
17105,0.27,28.16,8.64,0,VERT
17106,0.08,2.5,0.81,0,VERT
17107,95.58,10.07,69.93,1,ORANGE
17108,7.16,36.81,16.06,0,VERT
17109,0.01,4.84,1.46,0,VERT
17110,7.51,35.76,15.99,0,VERT
17111,1.45,2.3,1.7,0,VERT
17112,0.4,30.01,9.28,0,VERT
17113,14.89,1.12,10.76,0,VERT
17114,3.35,54.69,18.75,0,VERT
17115,41.92,51.62,44.83,0,ORANGE
17116,64.87,10.43,48.54,1,ORANGE
17117,0.0,26.8,8.04,0,VERT
17118,11.09,1.93,8.34,0,VERT
17119,1.91,40.64,13.53,0,VERT
17120,99.72,36.82,80.85,1,ROUGE
17121,61.54,10.57,46.25,1,ORANGE
17122,10.32,4.87,8.68,0,VERT
17123,0.5,0.14,0.39,0,VERT
17124,27.79,6.26,21.33,0,VERT
17125,99.92,30.36,79.05,1,ROUGE
17126,9.6,27.73,15.04,0,VERT
17127,1.75,14.89,5.69,0,VERT
17128,4.33,36.57,14.0,0,VERT
17129,3.54,4.65,3.87,0,VERT
17130,0.17,0.14,0.16,0,VERT
17131,14.35,5.76,11.77,0,VERT
17132,7.5,50.26,20.33,0,VERT
17133,0.8,24.39,7.88,0,VERT
17134,7.33,37.3,16.32,0,VERT
17135,2.65,6.86,3.91,0,VERT
17136,0.65,5.76,2.18,0,VERT
17137,2.08,7.12,3.59,0,VERT
17138,2.92,47.36,16.25,0,VERT
17139,34.22,3.15,24.9,0,VERT
17140,7.53,28.44,13.8,0,VERT
17141,0.19,10.33,3.23,0,VERT
17142,30.98,3.49,22.73,0,VERT
17143,0.27,1.37,0.6,0,VERT
17144,19.93,41.5,26.4,0,VERT
17145,11.79,31.25,17.63,0,VERT
17146,8.04,29.16,14.38,0,VERT
17147,18.48,4.93,14.41,0,VERT
17148,3.52,2.34,3.17,0,VERT
17149,0.0,17.62,5.28,0,VERT
17150,0.33,3.7,1.34,0,VERT
17151,99.93,29.48,78.8,1,ROUGE
17152,1.21,42.67,13.65,0,VERT
17153,4.31,37.0,14.12,0,VERT
17154,0.03,4.67,1.42,0,VERT
17155,1.7,3.87,2.35,0,VERT
17156,1.43,43.15,13.94,0,VERT
17157,99.88,25.49,77.56,1,ROUGE
17158,21.84,60.68,33.49,0,ORANGE
17159,0.1,21.11,6.4,0,VERT
17160,99.28,36.11,80.33,1,ROUGE
17161,11.97,4.26,9.66,0,VERT
17162,28.51,40.26,32.04,0,ORANGE
17163,1.44,58.26,18.48,0,VERT
17164,99.88,18.12,75.35,1,ROUGE
17165,0.21,49.26,14.92,0,VERT
17166,97.26,16.11,72.92,1,ROUGE
17167,5.57,13.46,7.94,0,VERT
17168,0.19,29.72,9.05,0,VERT
17169,3.3,4.05,3.52,0,VERT
17170,1.67,39.09,12.89,0,VERT
17171,1.36,4.62,2.34,0,VERT
17172,5.65,14.64,8.35,0,VERT
17173,0.01,12.45,3.74,0,VERT
17174,11.36,8.97,10.64,0,VERT
17175,3.54,14.76,6.91,0,VERT
17176,4.74,52.14,18.96,0,VERT
17177,4.71,5.11,4.83,0,VERT
17178,6.1,9.88,7.23,0,VERT
17179,0.45,0.27,0.4,0,VERT
17180,1.13,38.84,12.44,0,VERT
17181,39.32,7.42,29.75,0,VERT
17182,99.45,16.6,74.6,1,ROUGE
17183,0.26,30.94,9.46,0,VERT
17184,2.36,8.47,4.19,0,VERT
17185,89.95,49.55,77.83,1,ROUGE
17186,11.37,18.93,13.64,0,VERT
17187,25.26,3.88,18.85,0,VERT
17188,0.1,26.54,8.03,0,VERT
17189,7.31,23.14,12.06,0,VERT
17190,9.0,1.02,6.61,0,VERT
17191,1.12,37.45,12.02,0,VERT
17192,7.74,33.94,15.6,0,VERT
17193,90.76,21.02,69.84,1,ORANGE
17194,8.13,14.11,9.92,0,VERT
17195,3.73,2.1,3.24,0,VERT
17196,20.2,5.52,15.8,0,VERT
17197,7.0,8.91,7.57,0,VERT
17198,3.78,79.46,26.48,0,VERT
17199,2.94,51.44,17.49,0,VERT
17200,5.38,2.07,4.39,0,VERT
17201,0.25,40.2,12.24,0,VERT
17202,1.03,2.52,1.48,0,VERT
17203,99.83,37.24,81.05,1,ROUGE
17204,0.95,3.83,1.81,0,VERT
17205,0.07,5.69,1.76,0,VERT
17206,0.3,7.65,2.5,0,VERT
17207,29.99,29.42,29.82,0,VERT
17208,13.97,36.66,20.78,0,VERT
17209,0.07,33.95,10.24,0,VERT
17210,22.62,33.87,26.0,0,VERT
17211,99.92,92.33,97.64,1,ROUGE
17212,5.62,27.17,12.08,0,VERT
17213,0.72,27.52,8.76,0,VERT
17214,96.45,91.97,95.11,1,ROUGE
17215,8.39,14.92,10.35,0,VERT
17216,14.17,4.09,11.14,0,VERT
17217,0.25,7.2,2.33,0,VERT
17218,44.11,45.26,44.45,0,ORANGE
17219,94.9,15.72,71.14,1,ROUGE
17220,9.47,50.76,21.86,0,VERT
17221,3.77,10.4,5.76,0,VERT
17222,3.69,20.84,8.83,0,VERT
17223,54.62,42.57,51.0,0,ORANGE
17224,23.4,31.48,25.82,0,VERT
17225,99.84,35.18,80.44,1,ROUGE
17226,16.12,18.38,16.8,0,VERT
17227,1.65,34.63,11.54,0,VERT
17228,0.28,48.05,14.61,0,VERT
17229,8.29,7.63,8.09,0,VERT
17230,0.16,15.58,4.79,0,VERT
17231,62.78,29.51,52.8,1,ORANGE
17232,8.07,7.13,7.79,0,VERT
17233,19.13,49.49,28.24,0,VERT
17234,99.61,17.48,74.97,1,ROUGE
17235,32.46,21.46,29.16,1,VERT
17236,99.97,4.47,71.32,1,ROUGE
17237,1.91,1.98,1.93,0,VERT
17238,1.57,81.66,25.6,0,VERT
17239,99.97,84.1,95.21,1,ROUGE
17240,0.07,49.8,14.99,0,VERT
17241,0.89,6.27,2.5,0,VERT
17242,7.62,24.89,12.8,0,VERT
17243,0.77,23.78,7.67,0,VERT
17244,1.72,33.71,11.32,0,VERT
17245,0.1,56.87,17.13,0,VERT
17246,3.7,7.29,4.78,0,VERT
17247,0.22,3.55,1.22,0,VERT
17248,96.57,18.66,73.2,1,ROUGE
17249,3.58,5.87,4.27,0,VERT
17250,0.46,4.17,1.57,0,VERT
17251,99.64,31.45,79.18,1,ROUGE
17252,99.76,21.67,76.33,1,ROUGE
17253,99.38,50.03,84.57,1,ROUGE
17254,0.49,12.49,4.09,0,VERT
17255,98.35,30.39,77.96,1,ROUGE
17256,10.83,36.84,18.63,0,VERT
17257,4.57,19.04,8.91,0,VERT
17258,56.2,42.76,52.17,0,ORANGE
17259,99.62,74.42,92.06,1,ROUGE
17260,45.38,22.8,38.61,0,ORANGE
17261,98.61,7.62,71.31,1,ROUGE
17262,62.49,25.53,51.4,1,ORANGE
17263,99.5,4.3,70.94,1,ROUGE
17264,10.53,34.56,17.74,0,VERT
17265,99.98,30.39,79.1,1,ROUGE
17266,4.12,23.12,9.82,0,VERT
17267,0.64,4.14,1.69,0,VERT
17268,1.0,7.69,3.01,0,VERT
17269,3.05,53.93,18.31,0,VERT
17270,99.69,30.42,78.91,1,ROUGE
17271,0.01,5.36,1.62,0,VERT
17272,61.19,4.49,44.18,0,ORANGE
17273,80.53,5.08,57.89,0,ORANGE
17274,0.19,28.88,8.8,0,VERT
17275,75.27,52.94,68.57,1,ORANGE
17276,7.38,21.56,11.63,0,VERT
17277,4.27,66.87,23.05,0,VERT
17278,54.73,12.59,42.09,0,ORANGE
17279,23.23,5.41,17.88,0,VERT
17280,11.96,49.21,23.14,0,VERT
17281,6.1,8.75,6.9,0,VERT
17282,0.12,3.85,1.24,0,VERT
17283,0.6,0.65,0.62,0,VERT
17284,1.52,0.16,1.11,0,VERT
17285,0.67,1.23,0.84,0,VERT
17286,21.94,13.72,19.47,0,VERT
17287,0.08,28.5,8.61,0,VERT
17288,5.72,15.79,8.74,0,VERT
17289,4.83,34.39,13.7,0,VERT
17290,0.01,30.77,9.24,0,VERT
17291,3.85,1.38,3.11,0,VERT
17292,0.03,9.91,2.99,0,VERT
17293,8.83,18.39,11.7,0,VERT
17294,1.27,6.28,2.77,0,VERT
17295,2.41,10.82,4.93,0,VERT
17296,97.32,89.24,94.9,1,ROUGE
17297,0.63,35.23,11.01,0,VERT
17298,2.53,6.31,3.67,0,VERT
17299,0.07,5.3,1.64,0,VERT
17300,43.01,13.37,34.12,0,ORANGE
17301,2.98,25.36,9.7,0,VERT
17302,10.13,51.01,22.39,0,VERT
17303,1.04,3.85,1.88,0,VERT
17304,1.9,51.49,16.78,0,VERT
17305,1.25,26.13,8.71,0,VERT
17306,99.24,0.23,69.54,1,ORANGE
17307,88.72,43.32,75.1,0,ROUGE
17308,12.72,2.19,9.56,0,VERT
17309,6.12,39.88,16.25,0,VERT
17310,0.47,0.0,0.33,0,VERT
17311,2.28,3.02,2.5,0,VERT
17312,95.02,5.71,68.23,0,ORANGE
17313,2.31,27.32,9.81,0,VERT
17314,3.23,4.44,3.59,0,VERT
17315,3.27,1.01,2.59,0,VERT
17316,98.6,21.17,75.37,1,ROUGE
17317,26.03,2.15,18.87,0,VERT
17318,6.68,51.7,20.19,0,VERT
17319,0.83,6.98,2.68,0,VERT
17320,2.48,28.17,10.19,0,VERT
17321,5.13,58.48,21.13,0,VERT
17322,8.42,21.59,12.37,0,VERT
17323,0.83,0.67,0.78,0,VERT
17324,0.23,26.03,7.97,0,VERT
17325,2.2,1.62,2.02,0,VERT
17326,3.36,8.58,4.93,0,VERT
17327,0.83,10.16,3.63,0,VERT
17328,12.93,23.92,16.23,0,VERT
17329,8.7,24.38,13.4,0,VERT
17330,1.01,54.73,17.13,0,VERT
17331,6.38,13.97,8.66,0,VERT
17332,4.8,51.93,18.94,0,VERT
17333,4.45,39.01,14.82,0,VERT
17334,99.97,42.17,82.63,1,ROUGE
17335,99.86,22.58,76.68,1,ROUGE
17336,1.02,13.91,4.89,0,VERT
17337,9.35,45.74,20.27,0,VERT
17338,6.87,67.44,25.04,0,VERT
17339,1.13,67.29,20.98,0,VERT
17340,25.33,22.52,24.49,1,VERT
17341,0.16,21.84,6.67,0,VERT
17342,1.57,34.68,11.5,0,VERT
17343,99.98,89.72,96.9,1,ROUGE
17344,48.0,59.4,51.42,0,ORANGE
17345,9.97,7.3,9.17,0,VERT
17346,1.65,4.55,2.52,0,VERT
17347,0.34,4.1,1.47,0,VERT
17348,20.94,16.06,19.48,0,VERT
17349,0.35,6.47,2.19,0,VERT
17350,99.2,6.62,71.43,1,ROUGE
17351,34.53,32.57,33.94,1,ORANGE
17352,89.69,77.98,86.18,1,ROUGE
17353,99.47,66.66,89.63,1,ROUGE
17354,2.96,75.19,24.63,0,VERT
17355,7.85,10.61,8.68,0,VERT
17356,99.89,50.87,85.18,1,ROUGE
17357,1.59,8.37,3.62,0,VERT
17358,0.7,2.73,1.31,0,VERT
17359,99.89,51.01,85.23,1,ROUGE
17360,20.76,6.15,16.38,0,VERT
17361,99.96,34.2,80.23,1,ROUGE
17362,99.86,15.27,74.48,1,ROUGE
17363,11.95,20.03,14.37,0,VERT
17364,24.81,75.33,39.97,0,ORANGE
17365,12.49,16.4,13.66,0,VERT
17366,0.16,33.27,10.09,0,VERT
17367,1.16,22.37,7.52,0,VERT
17368,99.43,25.8,77.34,1,ROUGE
17369,0.34,4.93,1.72,0,VERT
17370,6.89,0.9,5.09,0,VERT
17371,0.4,26.64,8.27,0,VERT
17372,0.58,20.57,6.58,0,VERT
17373,2.8,0.26,2.04,0,VERT
17374,9.88,16.55,11.88,0,VERT
17375,99.89,38.95,81.61,1,ROUGE
17376,3.14,10.19,5.25,0,VERT
17377,0.35,2.59,1.02,0,VERT
17378,99.65,0.17,69.8,1,ORANGE
17379,1.8,1.71,1.77,0,VERT
17380,21.42,41.34,27.4,0,VERT
17381,76.24,8.26,55.84,0,ORANGE
17382,15.03,1.0,10.82,0,VERT
17383,14.06,10.12,12.88,0,VERT
17384,5.18,13.25,7.6,0,VERT
17385,3.18,17.66,7.52,0,VERT
17386,20.49,5.16,15.89,0,VERT
17387,10.82,30.3,16.66,0,VERT
17388,18.27,3.9,13.96,0,VERT
17389,3.62,99.98,32.53,0,ORANGE
17390,2.38,17.75,6.99,0,VERT
17391,0.64,11.22,3.81,0,VERT
17392,32.4,6.16,24.53,0,VERT
17393,0.06,49.98,15.04,0,VERT
17394,9.7,7.61,9.07,0,VERT
17395,0.07,40.81,12.29,0,VERT
17396,99.53,0.7,69.88,1,ORANGE
17397,0.16,1.03,0.42,0,VERT
17398,58.6,52.56,56.79,0,ORANGE
17399,0.27,28.62,8.78,0,VERT
17400,39.18,74.46,49.76,0,ORANGE
17401,0.4,0.22,0.34,0,VERT
17402,4.49,0.93,3.42,0,VERT
17403,99.74,2.44,70.55,1,ROUGE
17404,2.73,6.84,3.96,0,VERT
17405,2.73,37.6,13.19,0,VERT
17406,0.38,23.2,7.23,0,VERT
17407,3.02,1.94,2.7,0,VERT
17408,1.66,20.99,7.46,0,VERT
17409,55.0,99.0,68.2,0,ORANGE
17410,0.09,35.96,10.85,0,VERT
17411,2.97,41.09,14.41,0,VERT
17412,67.17,6.16,48.87,1,ORANGE
17413,0.03,66.78,20.05,0,VERT
17414,0.09,10.4,3.18,0,VERT
17415,0.44,3.97,1.5,0,VERT
17416,40.84,8.35,31.09,1,ORANGE
17417,1.4,21.3,7.37,0,VERT
17418,99.84,2.11,70.52,1,ROUGE
17419,9.7,2.57,7.56,0,VERT
17420,0.56,23.96,7.58,0,VERT
17421,4.22,62.2,21.62,0,VERT
17422,0.48,24.14,7.58,0,VERT
17423,99.59,11.89,73.28,1,ROUGE
17424,0.2,3.31,1.13,0,VERT
17425,4.17,16.51,7.87,0,VERT
17426,0.16,41.55,12.58,0,VERT
17427,99.98,35.67,80.69,1,ROUGE
17428,2.66,4.1,3.09,0,VERT
17429,0.45,34.15,10.56,0,VERT
17430,0.41,43.84,13.44,0,VERT
17431,1.69,15.47,5.82,0,VERT
17432,8.19,37.59,17.01,0,VERT
17433,39.56,99.06,57.41,0,ORANGE
17434,0.93,27.19,8.81,0,VERT
17435,54.15,57.3,55.1,0,ORANGE
17436,1.21,7.11,2.98,0,VERT
17437,2.11,20.06,7.49,0,VERT
17438,4.78,69.12,24.08,0,VERT
17439,78.43,28.22,63.37,1,ORANGE
17440,13.8,7.06,11.78,0,VERT
17441,20.25,25.03,21.69,0,VERT
17442,98.04,44.8,82.07,1,ROUGE
17443,15.39,14.98,15.27,0,VERT
17444,0.04,62.14,18.67,0,VERT
17445,16.72,16.95,16.79,0,VERT
17446,1.04,20.36,6.84,0,VERT
17447,0.51,17.85,5.71,0,VERT
17448,19.96,75.01,36.47,0,ORANGE
17449,99.95,80.06,93.98,1,ROUGE
17450,87.28,18.33,66.59,1,ORANGE
17451,94.25,8.14,68.42,1,ORANGE
17452,92.03,4.34,65.72,1,ORANGE
17453,0.92,0.1,0.67,0,VERT
17454,80.46,52.14,71.96,0,ROUGE
17455,1.42,17.17,6.15,0,VERT
17456,5.43,6.52,5.76,0,VERT
17457,3.44,28.89,11.07,0,VERT
17458,21.54,4.14,16.32,0,VERT
17459,7.49,40.38,17.36,0,VERT
17460,99.97,3.43,71.01,1,ROUGE
17461,0.45,6.58,2.29,0,VERT
17462,0.87,23.22,7.58,0,VERT
17463,1.5,14.15,5.29,0,VERT
17464,1.04,26.87,8.79,0,VERT
17465,0.57,36.85,11.45,0,VERT
17466,0.37,53.73,16.38,0,VERT
17467,74.85,35.85,63.15,0,ORANGE
17468,2.6,31.27,11.2,0,VERT
17469,31.62,4.59,23.51,0,VERT
17470,29.17,1.85,20.97,0,VERT
17471,13.84,1.75,10.21,0,VERT
17472,61.28,31.12,52.23,1,ORANGE
17473,0.47,64.42,19.65,0,VERT
17474,0.1,0.74,0.29,0,VERT
17475,10.51,2.98,8.25,0,VERT
17476,99.9,84.85,95.38,1,ROUGE
17477,1.67,2.04,1.78,0,VERT
17478,0.39,4.23,1.54,0,VERT
17479,1.08,73.69,22.86,0,VERT
17480,0.61,20.7,6.64,0,VERT
17481,6.35,48.81,19.09,0,VERT
17482,100.0,42.7,82.81,1,ROUGE
17483,75.59,2.6,53.69,0,ORANGE
17484,6.03,42.46,16.96,0,VERT
17485,0.47,28.35,8.83,0,VERT
17486,1.63,2.52,1.9,0,VERT
17487,17.59,2.52,13.07,0,VERT
17488,0.37,12.92,4.13,0,VERT
17489,99.95,20.82,76.21,1,ROUGE
17490,0.82,34.53,10.93,0,VERT
17491,0.04,78.26,23.51,0,VERT
17492,0.93,33.23,10.62,0,VERT
17493,0.88,39.11,12.35,0,VERT
17494,21.59,22.62,21.9,0,VERT
17495,0.25,17.15,5.32,0,VERT
17496,0.53,34.15,10.61,0,VERT
17497,0.85,46.1,14.42,0,VERT
17498,80.34,13.64,60.33,1,ORANGE
17499,14.22,74.62,32.34,0,ORANGE
17500,2.45,1.75,2.24,0,VERT
17501,99.89,0.61,70.11,1,ROUGE
17502,1.56,10.8,4.33,0,VERT
17503,0.47,11.0,3.63,0,VERT
17504,4.47,6.6,5.11,0,VERT
17505,4.66,39.72,15.18,0,VERT
17506,0.34,36.85,11.29,0,VERT
17507,9.58,10.22,9.77,0,VERT
17508,0.01,1.31,0.4,0,VERT
17509,16.11,53.68,27.38,0,VERT
17510,1.41,20.68,7.19,0,VERT
17511,99.68,53.01,85.68,1,ROUGE
17512,0.98,17.29,5.87,0,VERT
17513,16.31,52.18,27.07,0,VERT
17514,8.41,19.88,11.85,0,VERT
17515,99.94,3.03,70.87,1,ROUGE
17516,13.31,27.84,17.67,0,VERT
17517,6.64,36.38,15.56,0,VERT
17518,14.04,27.53,18.09,0,VERT
17519,99.85,6.37,71.81,1,ROUGE
17520,0.81,2.93,1.45,0,VERT
17521,0.81,3.89,1.73,0,VERT
17522,77.33,50.7,69.34,0,ORANGE
17523,2.21,20.61,7.73,0,VERT
17524,15.05,8.3,13.03,0,VERT
17525,0.89,8.71,3.24,0,VERT
17526,99.89,0.88,70.19,1,ROUGE
17527,6.94,1.37,5.27,0,VERT
17528,1.42,26.76,9.02,0,VERT
17529,5.71,45.87,17.76,0,VERT
17530,2.98,12.61,5.87,0,VERT
17531,5.33,1.17,4.08,0,VERT
17532,6.5,6.02,6.36,0,VERT
17533,12.15,58.99,26.2,0,VERT
17534,16.41,28.66,20.08,0,VERT
17535,3.23,1.89,2.83,0,VERT
17536,95.52,64.21,86.13,1,ROUGE
17537,2.67,2.75,2.7,0,VERT
17538,17.65,2.6,13.13,0,VERT
17539,96.67,40.63,79.86,1,ROUGE
17540,7.48,20.29,11.32,0,VERT
17541,3.09,2.68,2.97,0,VERT
17542,2.41,6.65,3.68,0,VERT
17543,1.65,28.09,9.58,0,VERT
17544,20.65,15.04,18.97,0,VERT
17545,9.95,14.68,11.37,0,VERT
17546,38.96,19.39,33.09,0,ORANGE
17547,1.22,20.24,6.93,0,VERT
17548,2.14,4.8,2.94,0,VERT
17549,4.48,55.45,19.77,0,VERT
17550,0.95,40.63,12.85,0,VERT
17551,7.25,2.97,5.96,0,VERT
17552,3.07,17.05,7.26,0,VERT
17553,99.99,3.65,71.09,1,ROUGE
17554,99.92,1.59,70.42,1,ROUGE
17555,13.75,11.79,13.16,0,VERT
17556,99.87,38.01,81.31,1,ROUGE
17557,0.63,71.26,21.82,0,VERT
17558,60.66,14.13,46.7,0,ORANGE
17559,0.09,33.21,10.03,0,VERT
17560,8.66,18.51,11.61,0,VERT
17561,92.47,19.19,70.49,1,ROUGE
17562,0.02,21.73,6.53,0,VERT
17563,0.83,0.88,0.84,0,VERT
17564,2.2,34.06,11.76,0,VERT
17565,2.49,3.89,2.91,0,VERT
17566,1.87,22.81,8.15,0,VERT
17567,26.55,29.72,27.5,0,VERT
17568,4.28,4.56,4.36,0,VERT
17569,24.8,29.39,26.18,0,VERT
17570,28.52,31.23,29.33,0,VERT
17571,3.25,8.29,4.76,0,VERT
17572,99.6,4.48,71.06,1,ROUGE
17573,76.58,4.48,54.95,0,ORANGE
17574,0.49,8.61,2.92,0,VERT
17575,73.55,41.85,64.04,1,ORANGE
17576,1.77,6.35,3.14,0,VERT
17577,12.76,7.47,11.17,0,VERT
17578,99.9,20.15,75.97,1,ROUGE
17579,4.16,5.84,4.66,0,VERT
17580,0.25,5.09,1.7,0,VERT
17581,2.47,67.24,21.9,0,VERT
17582,0.06,0.83,0.29,0,VERT
17583,99.96,74.95,92.46,1,ROUGE
17584,10.12,64.03,26.29,0,VERT
17585,0.6,10.79,3.66,0,VERT
17586,0.43,14.71,4.71,0,VERT
17587,2.01,53.02,17.31,0,VERT
17588,7.17,5.75,6.74,0,VERT
17589,97.55,6.85,70.34,0,ROUGE
17590,7.7,4.83,6.84,0,VERT
17591,4.61,3.12,4.16,0,VERT
17592,99.95,7.34,72.17,1,ROUGE
17593,0.36,0.53,0.41,0,VERT
17594,2.86,73.8,24.14,0,VERT
17595,99.69,53.29,85.77,1,ROUGE
17596,58.23,19.09,46.49,1,ORANGE
17597,2.22,59.66,19.45,0,VERT
17598,0.75,88.75,27.15,0,VERT
17599,96.03,34.02,77.43,0,ROUGE
17600,2.32,8.94,4.31,0,VERT
17601,58.48,41.47,53.38,1,ORANGE
17602,5.33,3.9,4.9,0,VERT
17603,1.63,37.77,12.47,0,VERT
17604,99.35,0.14,69.59,1,ORANGE
17605,99.99,99.54,99.85,1,ROUGE
17606,99.9,6.12,71.77,1,ROUGE
17607,0.07,3.18,1.0,0,VERT
17608,1.72,44.36,14.51,0,VERT
17609,2.49,16.02,6.55,0,VERT
17610,0.35,33.44,10.28,0,VERT
17611,99.27,50.18,84.54,1,ROUGE
17612,0.07,85.06,25.57,0,VERT
17613,3.72,6.12,4.44,0,VERT
17614,9.47,43.86,19.79,0,VERT
17615,16.38,2.54,12.23,0,VERT
17616,99.86,43.65,83.0,1,ROUGE
17617,21.9,9.29,18.12,0,VERT
17618,0.65,57.31,17.65,0,VERT
17619,9.0,22.85,13.15,0,VERT
17620,0.39,34.74,10.7,0,VERT
17621,2.07,3.69,2.56,0,VERT
17622,0.85,9.24,3.37,0,VERT
17623,0.82,13.89,4.74,0,VERT
17624,36.89,1.21,26.18,0,VERT
17625,73.27,37.56,62.56,0,ORANGE
17626,56.01,0.86,39.46,1,ORANGE
17627,1.48,9.07,3.76,0,VERT
17628,99.81,25.36,77.47,1,ROUGE
17629,0.85,27.19,8.75,0,VERT
17630,0.01,30.56,9.18,0,VERT
17631,0.05,99.79,29.97,0,VERT
17632,99.83,2.84,70.73,1,ROUGE
17633,33.2,34.03,33.45,0,ORANGE
17634,0.15,0.19,0.16,0,VERT
17635,45.6,3.2,32.88,1,ORANGE
17636,2.34,36.05,12.45,0,VERT
17637,43.38,3.53,31.42,0,ORANGE
17638,1.86,7.76,3.63,0,VERT
17639,44.27,1.62,31.47,0,ORANGE
17640,4.04,16.6,7.81,0,VERT
17641,99.76,0.55,70.0,1,ORANGE
17642,0.49,9.54,3.2,0,VERT
17643,0.0,13.0,3.9,0,VERT
17644,40.86,12.67,32.4,0,ORANGE
17645,26.03,2.68,19.03,0,VERT
17646,4.32,2.84,3.88,0,VERT
17647,0.64,74.9,22.92,0,VERT
17648,31.48,59.91,40.01,0,ORANGE
17649,99.97,36.29,80.87,1,ROUGE
17650,1.14,0.8,1.04,0,VERT
17651,7.63,10.92,8.62,0,VERT
17652,0.23,15.51,4.81,0,VERT
17653,99.87,55.8,86.65,1,ROUGE
17654,35.84,60.19,43.14,0,ORANGE
17655,0.86,14.07,4.82,0,VERT
17656,0.48,16.21,5.2,0,VERT
17657,99.87,50.76,85.14,1,ROUGE
17658,1.76,39.35,13.04,0,VERT
17659,10.15,81.85,31.66,0,ORANGE
17660,0.1,39.03,11.78,0,VERT
17661,11.62,25.68,15.84,0,VERT
17662,95.9,1.13,67.47,1,ORANGE
17663,0.18,50.2,15.19,0,VERT
17664,6.03,17.88,9.59,0,VERT
17665,49.05,9.03,37.04,1,ORANGE
17666,0.14,34.01,10.3,0,VERT
17667,1.47,0.78,1.26,0,VERT
17668,0.12,36.79,11.12,0,VERT
17669,99.87,33.66,80.01,1,ROUGE
17670,99.77,49.63,84.73,1,ROUGE
17671,40.95,29.13,37.4,0,ORANGE
17672,0.18,44.99,13.62,0,VERT
17673,0.62,31.86,9.99,0,VERT
17674,9.37,6.3,8.45,0,VERT
17675,0.51,0.63,0.55,0,VERT
17676,0.91,50.18,15.69,0,VERT
17677,4.59,13.16,7.16,0,VERT
17678,0.75,2.0,1.13,0,VERT
17679,99.76,50.29,84.92,1,ROUGE
17680,0.03,2.96,0.91,0,VERT
17681,0.54,79.94,24.36,0,VERT
17682,1.27,8.15,3.33,0,VERT
17683,3.12,21.37,8.6,0,VERT
17684,0.01,25.01,7.51,0,VERT
17685,0.29,0.85,0.46,0,VERT
17686,0.02,0.49,0.16,0,VERT
17687,0.57,21.09,6.73,0,VERT
17688,3.93,3.19,3.71,0,VERT
17689,99.91,54.96,86.42,1,ROUGE
17690,0.44,37.53,11.57,0,VERT
17691,1.89,48.03,15.73,0,VERT
17692,2.59,27.99,10.21,0,VERT
17693,0.56,8.65,2.99,0,VERT
17694,2.77,21.58,8.41,0,VERT
17695,2.6,7.64,4.11,0,VERT
17696,99.94,67.55,90.22,1,ROUGE
17697,0.44,17.73,5.63,0,VERT
17698,0.7,7.22,2.65,0,VERT
17699,81.85,5.65,58.99,1,ORANGE
17700,0.15,27.12,8.24,0,VERT
17701,1.78,18.32,6.74,0,VERT
17702,0.71,34.03,10.71,0,VERT
17703,2.1,1.49,1.92,0,VERT
17704,99.81,34.0,80.07,1,ROUGE
17705,99.9,34.63,80.32,1,ROUGE
17706,9.35,11.73,10.06,0,VERT
17707,55.79,36.04,49.87,0,ORANGE
