client_id,label_risque,prob_defaut,score_solvabilite,classe_risque,alerte,prob_xgb,prob_lgb,gnn_risk_score,score_anomalie,tendance_m3
20020,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0058,0.0835090740099485,-0.4588
20021,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2057,0.005323340910884378,-0.4588
20022,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0236,0.0277072499651763,-0.4588
20023,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9653,0.4576869913476601,-0.4588
20024,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1564,0.027265997410901018,-0.4588
20025,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9951000000000001,0.4665937395628179,-0.4588
20026,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6172,0.05511205557319658,-0.4588
20027,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0326,0.06911415612752245,-0.4588
20028,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.17379999999999998,0.21306981159447208,-0.4588
20029,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0037,0.09475957448722186,-0.4588
20030,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.024900000000000002,0.00653866256863918,-0.4588
20031,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0023,0.092708819441393,-0.4588
20032,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0216,0.03659297373946983,-0.4588
20033,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.018500000000000003,0.14123333213767625,-0.4588
20034,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1595,0.14624881012257165,-0.4588
20035,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0821,0.06861980380340543,-0.4588
20036,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0095,0.023456158384041467,-0.4588
20037,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9994,0.4703436404283244,-0.4588
20038,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.051100000000000007,0.03361280642334992,-0.4588
20039,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.7193999999999999,0.14494217821974095,-0.4588
20040,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3096,0.005463190707741233,-0.4588
20041,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0058,0.13653748506230212,-0.4588
20042,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0014000000000000002,0.13941876068768547,-0.4588
20043,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.5623054163526415,-0.4588
20044,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.91,0.5234028102599307,-0.4588
20045,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0004,0.03649853528644673,-0.4588
20046,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987999999999999,0.453963051935694,-0.4588
20047,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1174,0.006552606704508511,-0.4588
20048,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1503,0.12333935821198645,-0.4588
20049,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.027200000000000002,0.21976976569478465,-0.4588
20050,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0268,0.05497366047400636,-0.4588
20051,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.024900000000000002,0.1389368279998314,-0.4588
20052,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0168,0.002271754774161663,-0.4588
20053,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9990000000000001,0.4224682701973945,-0.4588
20054,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2007,0.22701472785538143,-0.4588
20055,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.016,0.005603703316047604,-0.4588
20056,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0195,0.3075230894480171,-0.4588
20057,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.7739,0.2696416865598188,-0.4588
20058,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0028000000000000004,0.13009465830336064,-0.4588
20059,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0842,0.17070561490466457,-0.4588
20060,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0279,0.4574254521014585,-0.4588
20061,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.043899999999999995,0.015285659393431385,-0.4588
20062,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0867,0.11742859664119473,-0.4588
20063,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0226,0.16283999657143883,-0.4588
20064,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1549,0.18315862036713138,-0.4588
20065,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0489,0.07240034772051097,-0.4588
20066,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0706,0.051785148331650606,-0.4588
20067,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.013000000000000001,0.006374527824215778,-0.4588
20068,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9803000000000001,0.5798298037422601,-0.4588
20069,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0031,0.047713552234105346,-0.4588
20070,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0455,0.10216089263020978,-0.4588
20071,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0526,0.014512049387663312,-0.4588
20072,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0103,0.06673598510054188,-0.4588
20073,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2102,0.0645383135807621,-0.4588
20074,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.08990000000000001,0.015616177079761762,-0.4588
20075,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0037,0.023008466603926626,-0.4588
20076,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.049699999999999994,0.048717091830147996,-0.4588
20077,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008199999999999999,0.0927811866601882,-0.4588
20078,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0115,0.06174604230807747,-0.4588
20079,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5207,0.051027236126867166,-0.4588
20080,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.035699999999999996,0.006901095858342408,-0.4588
20081,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0096,0.15971069811865019,-0.4588
20082,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9839,0.8013257663849482,-0.4588
20083,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2115,0.014876933465718955,-0.4588
20084,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.31129999999999997,0.09845027757249515,-0.4588
20085,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9377,0.4632035490753334,-0.4588
20086,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998999999999999,0.5846061086346713,-0.4588
20087,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0024,0.06904869605066234,-0.4588
20088,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5064,0.1749522037473019,-0.4588
20089,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.8492000000000001,0.5628263775472688,-0.4588
20090,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.40824090115367334,-0.4588
20091,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1572,0.013048469735320695,-0.4588
20092,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.12210000000000001,0.0013768017777942606,-0.4588
20093,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6074,0.17232090978069498,-0.4588
20094,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0334,0.07213210300651458,-0.4588
20095,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.75,0.45476509180194025,-0.4588
20096,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998999999999999,0.4821483915522448,-0.4588
20097,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0022,0.0634021524053934,-0.4588
20098,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.019,0.006562223192794813,-0.4588
20099,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0172,0.0438894451202523,-0.4588
20100,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987999999999999,0.5729298539336497,-0.4588
20101,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998999999999999,0.4000997565916785,-0.4588
20102,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9995,0.4029151508572376,-0.4588
20103,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0149,0.06745772439019722,-0.4588
20104,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1074,0.05817867437550162,-0.4588
20105,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0027,0.014439070413112657,-0.4588
20106,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0146,0.18118764478691698,-0.4588
20107,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0005,0.12482128344126231,-0.4588
20108,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.5318,0.42869231898630467,-0.4588
20109,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.006,0.014031687150120613,-0.4588
20110,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0075,0.1461134760167059,-0.4588
20111,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0,0.00741813512174645,-0.4588
20112,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0721,0.027284232170248852,-0.4588
20113,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.122,0.11778953218613158,-0.4588
20114,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0012,0.16528581125617622,-0.4588
20115,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0274,0.15851731750682463,-0.4588
20116,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0365,0.14183599123856608,-0.4588
20117,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0801,0.10857299163875879,-0.4588
20118,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0128,0.23550164952303657,-0.4588
20119,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0463,0.09867915929333862,-0.4588
20120,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0016,0.09934203452722373,-0.4588
20121,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.11960000000000001,0.3978320552133169,-0.4588
20122,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0042,0.012931965154511322,-0.4588
20123,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9990000000000001,0.4098560697841295,-0.4588
20124,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0259,0.09641617889965129,-0.4588
20125,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0345,0.20028040143721798,-0.4588
20126,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0088,0.07346144465822059,-0.4588
20127,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.09970000000000001,0.036108585910522295,-0.4588
20128,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.012199999999999999,0.2100850194509355,-0.4588
20129,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0078000000000000005,0.06276117163624702,-0.4588
20130,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0013,0.09416654618047125,-0.4588
20131,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.5045000000000001,0.4551696177755608,-0.4588
20132,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.013000000000000001,0.09492042969143112,-0.4588
20133,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0418,0.09048390397647658,-0.4588
20134,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9699,0.618398015542771,-0.4588
20135,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.015700000000000002,0.01542402742125755,-0.4588
20136,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0158,0.06840173792000509,-0.4588
20137,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.987,0.022728476447481712,-0.4588
20138,1,0.9772,5.0,RISQUE_ELEVE,ROUGE,0.9995,1.0,0.0431,0.4045773423473285,-0.4588
20139,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0932,0.11017197510120248,-0.4588
20140,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0362,0.01802339570055858,-0.4588
20141,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0077,0.0512580669928082,-0.4588
20142,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0069,0.042644427245585315,-0.4588
20143,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.39030000000000004,0.03210165348181052,-0.4588
20144,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0368,0.010153188011998429,-0.4588
20145,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9979,0.40169369946593286,-0.4588
20146,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2377,0.10607168508845843,-0.4588
20147,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.131,0.16307157058627916,-0.4588
20148,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.034300000000000004,0.09705309930962198,-0.4588
20149,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.095,0.14476690337544984,-0.4588
20150,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1207,0.17759176765000625,-0.4588
20151,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0323,0.19309706625483616,-0.4588
20152,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.7089,0.01092987930288912,-0.4588
20153,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0012,0.13592538991684813,-0.4588
20154,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.857,0.4010618317658048,-0.4588
20155,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0342,0.04565641645056949,-0.4588
20156,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1821,0.025375419777250594,-0.4588
20157,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2228,0.36613368015847014,-0.4588
20158,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.044199999999999996,0.004872689422694391,-0.4588
20159,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0709,0.21173978158955323,-0.4588
20160,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0151,0.10242655382869265,-0.4588
20161,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9652,0.468105386509474,-0.4588
20162,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9994,0.606006915914836,-0.4588
20163,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0141,0.025290171946215467,-0.4588
20164,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2052,0.21536773021538774,-0.4588
20165,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998,0.5239370015438214,-0.4588
20166,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.022799999999999997,0.021909706999238318,-0.4588
20167,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.006,0.028123829019546222,-0.4588
20168,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9567,0.44198233966465705,-0.4588
20169,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0003,0.087629710429278,-0.4588
20170,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1108,0.2100986054612544,-0.4588
20171,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1833,0.022906160360626714,-0.4588
20172,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.025099999999999997,0.10033185937340391,-0.4588
20173,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.015,0.0212708428357117,-0.4588
20174,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0928,0.057266520347900175,-0.4588
20175,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0055000000000000005,0.05416777171659762,-0.4588
20176,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0001,0.14527930918828103,-0.4588
20177,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.7448,0.420480911694708,-0.4588
20178,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.060700000000000004,0.008135278216794018,-0.4588
20179,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5312,0.14867054349234102,-0.4588
20180,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.08380000000000001,0.034683229693084884,-0.4588
20181,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9575,0.5290081766635866,-0.4588
20182,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0332,0.0786722719961146,-0.4588
20183,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0934,0.15827146153379656,-0.4588
20184,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9989,0.4147344761138233,-0.4588
20185,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.071,0.015592554673096335,-0.4588
20186,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1469,0.0210732107534522,-0.4588
20187,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1689,0.03981464451729844,-0.4588
20188,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0174,0.06083169398120377,-0.4588
20189,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.050499999999999996,0.11649499265613869,-0.4588
20190,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0604,0.19314310856044398,-0.4588
20191,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.008199999999999999,0.3148008213342486,-0.4588
20192,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0013,0.2194479004034598,-0.4588
20193,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0148,0.1142457456231955,-0.4588
20194,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.006,0.03690723790042716,-0.4588
20195,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0077,0.07840480924130215,-0.4588
20196,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9998,0.6116941599895178,-0.4588
20197,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.032400000000000005,0.00946014601013469,-0.4588
20198,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0438,0.08980313902344353,-0.4588
20199,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0118,0.30361158985257153,-0.4588
20200,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9982,0.45895268243530857,-0.4588
20201,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987999999999999,0.5408114616838282,-0.4588
20202,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.016,0.10902935413205096,-0.4588
20203,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.01,0.2928613118041541,-0.4588
20204,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.016,0.4162612039018731,-0.4588
20205,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0034999999999999996,0.10868300298758435,-0.4588
20206,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3618,0.04060500009119234,-0.4588
20207,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6867,0.026711956236608294,-0.4588
20208,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0032,0.058495907634129395,-0.4588
20209,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.021400000000000002,0.018924124159836433,-0.4588
20210,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.4108,0.46071044451628973,-0.4588
20211,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1012,0.16910421001157655,-0.4588
20212,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2143,0.21879248685142016,-0.4588
20213,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0011,0.16812665912534291,-0.4588
20214,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0009,0.11020302929614044,-0.4588
20215,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9979,0.4130780672227718,-0.4588
20216,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987999999999999,0.5437194933121725,-0.4588
20217,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.6609,0.010452018091083926,-0.4588
20218,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.4422,0.5388818871645553,-0.4588
20219,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0004,0.14758615902267072,-0.4588
20220,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0304,0.03764304761001275,-0.4588
20221,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0493,0.048470065981268684,-0.4588
20222,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.019,0.0114505270481028,-0.4588
20223,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0146,0.13579340333149711,-0.4588
20224,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.031400000000000004,0.07808805831264562,-0.4588
20225,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0265,0.13502943985010327,-0.4588
20226,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.15539999999999998,0.006103521461790669,-0.4588
20227,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0078000000000000005,0.04459323461862588,-0.4588
20228,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9994,0.41414718178296483,-0.4588
20229,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0143,0.06615059875294879,-0.4588
20230,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9987,0.5382485774959735,-0.4588
20231,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0042,0.12226690781065594,-0.4588
20232,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0008,0.1640133627031745,-0.4588
20233,1,0.9772,5.0,RISQUE_ELEVE,ROUGE,0.9995,1.0,0.0159,0.4338163038455879,-0.4588
20234,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0655,0.007426021452086008,-0.4588
20235,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0137,0.18319533955497966,-0.4588
20236,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.6964,0.5291852608287353,-0.4588
20237,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0077,0.03502206568001537,-0.4588
20238,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.019,0.07580698425226258,-0.4588
20239,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0579,0.020240438071329764,-0.4588
20240,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0197,0.05718259008033401,-0.4588
20241,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9856999999999999,0.5274109527949411,-0.4588
20242,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1326,0.173477252610028,-0.4588
20243,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.020499999999999997,0.059036924951311236,-0.4588
20244,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.2339,0.13935300686907326,-0.4588
20245,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.5508,0.04917753257036962,-0.4588
20246,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0059,0.10523135226990143,-0.4588
20247,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9953,0.5321013296042515,-0.4588
20248,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.3592,0.016145938048136115,-0.4588
20249,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0236,0.010424456779958857,-0.4588
20250,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9965999999999999,0.5391045713483855,-0.4588
20251,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.011200000000000002,0.048944314137204896,-0.4588
20252,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9976,0.5198455735999093,-0.4588
20253,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9986,0.6184955688455247,-0.4588
20254,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0048,0.09577590554396359,-0.4588
20255,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0646,0.06879630319038914,-0.4588
20256,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.1184,0.05314438418519921,-0.4588
20257,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.10779999999999999,0.18357202926415553,-0.4588
20258,1,0.9772,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.0679,0.7373065051487185,-0.4588
20259,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.048799999999999996,0.09685019799938971,-0.4588
20260,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0043,0.2194326702539487,-0.4588
20261,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0078000000000000005,0.1846602743703731,-0.4588
20262,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0018,0.03173063496170443,-0.4588
20263,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0317,0.014717796337256457,-0.4588
20264,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9995,0.40702711949767356,-0.4588
20265,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0971,0.21184251963110903,-0.4588
20266,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9976999999999999,0.5104703515216618,-0.4588
20267,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0006,0.15263689131499242,-0.4588
20268,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0091,0.1949493165808086,-0.4588
20269,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,1.0,0.4218948590007088,-0.4588
20270,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0192,0.1323731747644098,-0.4588
20271,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0319,0.008149960539839629,-0.4588
20272,0,0.0052,95.0,SAIN,VERT,1e-04,0.0,0.0805,0.1872137096036909,-0.4588
20273,1,0.9773,5.0,RISQUE_ELEVE,ROUGE,0.9996,1.0,0.9989,0.4275117056888975,-0.4588
