nb_factures,montant_ttc_total,montant_ttc_moyen,montant_ttc_max,montant_ttc_std,nb_avoirs,ratio_avoirs,anciennete_jours,nb_reglements,montant_reg_total,montant_reg_moyen,retard_moyen_jours,retard_max_jours,nb_retards_positifs,nb_retards_graves,taux_retard,nb_modes_distincts,ratio_encaissement,gouvernorat_code,nature_client_code,mode_paiement_code,label_risque
19,13479.788,5934.078,20845.293,573.386,1,0.008,767,6,2444.146,825.224,-9.943,1,0,0,0.0,4,1.903,16,2,1,0
20,44623.475,5841.236,2573.524,1568.417,1,0.006,704,12,145303.118,4405.86,-52.591,0,0,0,0.0,3,2.0,0,11,5,0
13,0.0,4153.66,8008.239,5479.627,0,0.009,781,9,374568.342,284.922,-42.712,0,0,0,0.0,3,0.128,23,11,2,0
1,3615.063,200.286,2232.835,530.127,3,0.002,558,2,6080.198,931.85,-0.528,0,0,0,0.002,1,1.353,10,3,7,0
4,17835.425,1623.316,3909.516,703.891,0,0.004,72,1,10595.559,2386.776,-56.196,-31,0,0,0.0,2,0.968,23,4,4,0
5,6943.072,1068.493,2300.215,78.079,0,0.203,199,1,1108.488,1416.435,-0.607,0,0,0,0.0,2,0.672,1,4,1,0
34,25311.883,6145.03,4514.836,688.908,0,0.005,629,4,33389.508,2110.294,-36.211,-33,0,0,0.001,1,2.0,13,3,5,0
32,79036.342,6366.008,77834.957,7442.853,5,0.098,752,17,72953.761,6026.997,-26.673,4,0,0,0.019,3,0.984,0,3,5,0
1,2506.391,2679.716,2375.893,210.064,0,-0.0,574,1,25.662,-46.426,-12.658,-61,0,0,0.0,2,1.01,16,4,5,0
19,14100.328,461.374,-206.743,323.442,2,0.112,675,10,4706.795,131.627,-12.081,1,0,0,0.0,2,0.817,21,15,1,0
11,133210.421,2663.992,5007.129,731.467,0,0.001,186,9,7637.997,2729.531,-47.672,0,0,0,0.0,1,0.81,15,4,5,0
45,103810.596,7973.202,23937.836,5041.693,6,0.107,757,39,64792.785,8797.989,-36.216,11,1,0,0.063,4,0.474,23,2,5,0
1,5998.533,13464.104,11220.026,635.992,0,0.002,210,1,494.029,-132.653,-0.407,0,0,0,0.001,0,0.187,23,16,7,1
11,0.0,897.39,1760.336,-40.656,0,0.006,450,1,4469.342,2067.022,-1.088,0,0,0,0.0,0,1.022,23,3,5,0
8,2339.876,3671.544,7389.489,2065.694,0,0.004,730,2,8933.377,213.036,-1.647,0,0,0,0.0,4,0.992,23,16,6,0
20,156604.651,1054.496,7678.933,85.301,2,0.12,739,18,157261.099,743.834,-14.378,1,0,0,0.002,3,0.589,7,4,5,0
10,30420.982,1371.451,4938.012,2015.718,0,0.005,670,7,6142.132,663.422,-54.285,1,0,0,0.0,2,0.809,7,11,4,0
3,0.0,587.185,-418.375,705.551,2,0.422,697,7,3113.04,-126.16,0.526,0,0,0,0.0,4,0.591,17,15,1,0
1,0.0,1989.339,1048.366,1824.821,0,0.001,444,3,870.048,1594.396,-48.559,0,0,0,0.0,1,0.698,8,11,1,0
6,28183.272,3129.581,8950.556,4510.978,0,0.006,676,16,-3991.362,783.222,0.232,1,0,0,0.002,0,1.29,6,1,4,1
8,13786.388,1341.768,3359.499,1193.571,0,0.003,446,8,4451.62,2659.417,-0.163,0,0,0,0.0,1,1.033,2,4,1,0
1,0.0,1577.658,664.639,702.468,0,0.007,721,0,-2956.016,354.205,-0.503,0,0,0,0.001,1,1.022,23,11,2,0
5,20719.369,14082.863,3877.441,1832.157,1,-0.001,704,5,7710.681,1962.025,-53.451,0,0,0,0.0,3,1.154,17,15,6,0
1,11914.415,1126.548,541.94,512.97,1,0.009,446,5,445.517,363.608,-62.116,0,0,0,0.0,1,0.9,7,15,1,0
17,0.0,688.929,-1253.164,40.181,2,0.472,161,1,5176.491,-269.446,1.065,0,0,0,0.001,1,1.025,17,15,1,0
13,0.0,1235.817,-206.412,391.402,1,0.001,746,2,5716.652,665.036,-0.071,0,0,0,0.001,1,1.028,17,11,1,0
2,17228.859,15271.419,5242.531,1198.76,0,0.003,656,14,11165.222,3652.299,-0.799,0,0,0,0.0,1,0.997,23,4,1,0
1,18845.066,1622.674,14265.738,683.838,0,-0.0,621,1,9279.654,1748.216,-2.006,0,0,0,0.0,1,0.642,24,4,2,0
8,147177.272,2441.036,7010.626,4162.883,0,0.005,714,9,153083.27,2930.131,-34.867,0,0,0,0.001,4,0.629,23,11,2,0
3,86082.808,12107.076,5992.015,4900.694,0,0.001,393,0,-760.659,-666.738,0.015,0,0,0,0.0,0,0.087,17,10,7,1
14,0.0,1002.929,519.265,170.644,0,0.004,627,8,7739.034,957.778,-0.924,1,0,0,0.0,3,0.563,20,3,4,0
4,8198.527,686.058,582.578,1139.185,1,0.606,111,7,6238.351,415.963,-0.596,0,0,0,0.0,1,0.748,23,20,1,0
10,226.42,1019.835,1233.803,186.072,1,0.627,310,0,5384.454,270.256,-0.555,1,0,0,0.0,1,0.888,21,21,1,0
1,9721.06,729.825,4783.268,630.846,0,0.217,418,4,11914.391,438.603,-0.314,0,0,0,0.002,2,0.138,23,5,2,1
6,0.0,746.194,9781.599,441.558,1,0.01,644,13,2428.339,312.715,-34.357,0,0,0,0.0,1,2.0,2,4,1,0
1,0.0,3427.105,2532.791,1703.642,0,0.003,462,2,33535.216,2876.316,-12.552,-37,0,0,0.0,2,0.964,23,4,1,0
3,1157.626,2966.815,2955.395,419.888,0,0.003,726,2,1997.144,-44.455,-0.435,-1,0,0,0.001,1,0.815,16,2,2,0
1,0.0,259.425,2499.248,220.295,0,0.009,271,1,7193.177,2487.229,0.21,0,0,0,0.0,1,1.027,17,11,1,0
10,3384.493,1019.559,1001.448,1561.271,1,0.174,391,7,-691.015,1.029,-7.829,0,0,0,0.0,2,0.871,17,11,1,0
2,8371.564,1180.32,91.391,-297.303,2,0.001,605,4,3418.272,690.776,-29.564,1,0,0,0.002,1,0.809,8,3,1,0
3,0.0,1902.49,1586.303,595.624,0,0.006,159,18,7855.754,1419.823,-56.202,0,0,0,0.0,1,1.004,2,11,5,0
1,9788.216,2141.867,9986.635,929.685,0,0.006,756,1,10802.899,2819.831,-11.739,-59,0,0,0.0,3,0.965,5,4,5,0
8,113592.817,3158.167,2781.814,1506.751,1,0.005,811,8,33137.372,1231.572,-44.47,0,0,0,0.0,3,0.833,17,11,1,0
1,1138.501,2071.082,6995.592,149.606,0,0.01,716,2,5793.059,1420.49,-0.261,1,0,0,0.001,1,0.659,6,21,2,0
38,101671.784,11940.086,43775.489,7974.036,4,0.1,771,13,68780.056,13214.757,-11.612,19,0,0,0.0,4,1.006,17,12,5,0
13,0.0,1600.703,480.982,1459.568,0,0.001,764,1,-4113.44,-186.206,-32.35,0,0,0,0.0,1,1.281,1,19,1,0
4,13798.687,15341.393,896.102,612.911,0,0.004,622,0,-2517.386,-377.256,0.769,0,0,0,0.0,0,0.16,12,10,7,1
13,357.528,2608.548,3150.515,133.044,0,0.004,634,4,14087.095,903.544,-28.366,0,0,0,0.0,3,0.903,13,3,4,0
5,17237.101,900.947,1186.52,199.883,0,0.003,753,7,3760.25,30.645,-1.881,0,1,0,0.0,1,1.006,3,20,1,0
1,1858.605,13381.6,11083.927,436.558,0,0.007,179,0,-5737.499,-245.079,0.986,-1,0,0,0.0,0,0.204,17,15,7,1
19,32178.974,12529.301,5714.56,1694.182,3,0.003,688,7,19365.724,569.185,-9.063,0,0,0,0.0,2,1.002,14,11,5,0
15,21852.798,392.344,744.92,629.628,1,0.003,756,2,9566.191,403.142,-0.503,1,0,0,0.0,3,0.918,17,15,1,0
3,17817.947,3575.792,1904.081,850.568,0,0.005,733,7,5345.609,1546.484,-30.549,0,0,0,0.001,3,0.97,17,4,5,0
1,0.0,-162.84,-1043.861,-287.012,0,0.003,88,0,-4421.525,-794.974,0.507,0,0,0,0.0,0,0.239,17,15,7,1
1,0.0,3244.819,1009.503,1577.867,0,0.006,628,0,7563.205,379.194,-0.934,0,0,0,0.0,1,1.035,14,11,6,0
1,9191.468,888.259,879.82,376.119,0,0.266,256,2,-541.658,266.726,-0.969,0,0,0,0.0,1,0.996,1,21,2,0
10,161703.064,4451.462,18673.758,4060.116,5,0.151,633,17,26320.278,3214.475,-22.891,0,1,0,0.094,5,1.534,14,1,5,0
15,72132.265,2293.542,1983.306,102.444,1,0.125,695,7,48181.975,8961.585,-53.967,0,1,0,0.0,3,0.832,17,4,5,0
19,0.0,1641.95,1380.143,899.944,0,0.006,160,0,-6290.966,-825.674,0.18,0,0,0,0.0,0,0.143,17,15,7,1
16,55847.853,2820.784,14816.794,741.869,2,-0.0,808,12,179963.545,970.424,1.207,0,0,0,0.0,3,0.79,14,10,1,0
6,31025.919,3748.686,2310.515,664.522,0,0.006,570,3,13120.118,1329.865,-1.044,1,0,0,0.0,0,0.207,9,4,4,0
62,127779.189,20978.399,13886.951,1772.743,0,0.004,417,40,4856.907,-167.485,-0.213,0,0,1,0.0,0,0.152,4,1,7,1
10,112175.656,3747.24,5732.805,1839.763,1,0.112,778,6,35988.139,5149.242,0.727,0,0,0,0.0,2,0.783,2,11,2,0
29,100114.667,5860.955,9538.945,1417.711,8,0.105,768,74,61304.295,3483.642,-9.284,0,0,0,0.0,3,1.637,17,2,5,0
16,20103.334,2522.856,15867.731,1919.375,0,0.12,667,8,22929.925,996.345,-9.96,0,0,0,0.0,3,0.84,14,3,5,0
5,18744.608,195.439,557.451,654.168,2,0.003,528,2,9083.798,74.369,-0.402,0,0,0,0.002,3,1.009,17,15,1,0
4,0.0,3451.026,4024.68,2405.924,0,0.005,621,2,4189.989,3309.548,0.099,0,0,0,0.0,1,1.016,8,3,5,0
1,0.0,12968.575,889.712,666.422,0,0.007,711,0,-3512.785,-966.314,0.863,1,0,0,0.0,0,0.353,17,4,7,1
7,44034.05,2330.155,6060.504,1600.791,0,0.005,724,15,57061.849,3503.141,-61.56,-47,0,0,0.001,4,0.972,17,4,4,0
5,1788.212,1026.648,6135.744,459.501,1,0.005,264,3,5014.614,669.643,-0.169,0,0,0,0.003,2,1.032,5,17,1,0
12,12508.468,1498.908,2559.884,741.134,0,0.007,387,1,6208.493,-587.525,1.168,0,0,0,0.0,0,0.127,17,20,7,1
2,0.0,1639.543,2136.05,26.524,0,0.007,145,1,5158.893,2057.087,-55.431,-56,0,0,0.0,0,1.01,18,15,7,0
38,150438.807,9601.829,9101.561,5938.263,12,0.112,667,15,207211.116,21104.639,-41.687,-2,0,0,0.04,3,0.852,9,2,5,0
15,9226.196,2978.9,7389.171,5198.344,0,0.006,730,12,1324.512,1224.542,-48.392,0,0,0,0.0,2,1.007,23,4,2,0
1,3394.708,553.333,1853.515,195.963,0,0.004,341,0,-2007.157,1221.886,-1.299,0,0,0,0.002,1,0.993,1,15,1,0
1,0.0,575.901,828.528,-88.671,0,0.006,698,1,685.08,-40.374,0.221,1,0,0,0.0,0,0.735,12,4,2,0
1,0.0,600.121,-121.214,527.197,0,0.004,479,0,-2407.911,423.156,0.862,0,0,0,0.002,0,0.199,4,19,7,1
13,0.0,228.875,2097.704,1255.329,1,0.182,710,6,4929.404,1214.967,-26.837,0,0,0,0.001,3,0.862,10,16,1,0
10,0.0,1500.714,3441.266,1990.822,0,-0.002,314,5,8226.097,1866.841,-68.639,-64,0,0,0.001,3,0.983,12,4,2,0
3,2824.209,3872.844,3554.858,232.332,0,0.003,295,4,-1033.573,183.759,-0.566,0,0,0,0.0,1,0.993,14,20,1,0
1,756.016,53.181,1677.393,1092.736,0,0.006,384,0,3289.235,-447.608,-0.018,0,0,0,0.002,0,0.119,17,11,7,1
5,87261.779,988.168,14714.364,3171.759,3,0.003,464,0,49.678,-97.864,-1.063,0,0,0,0.0,0,0.097,17,11,7,1
10,3011.309,403.406,-1057.103,326.945,1,0.547,644,17,-1858.531,428.216,-0.003,0,0,0,0.0,1,0.709,17,16,1,0
4,4466.478,4373.289,5716.402,214.051,0,0.001,381,3,13148.822,278.202,-16.393,0,0,0,0.0,3,1.001,14,11,1,0
18,8430.017,607.452,2086.061,45.541,1,0.088,763,22,71441.99,-577.527,-25.555,0,0,0,0.001,2,0.723,17,15,1,0
2,0.0,1156.774,-358.336,544.16,0,0.005,705,1,-1192.711,534.392,-64.987,0,0,0,0.0,2,1.002,23,4,4,0
1,18539.858,4529.526,15778.257,40.983,0,0.003,159,0,-3002.642,-975.567,0.625,0,0,0,0.001,0,0.361,17,21,7,1
2,22203.131,3109.136,1183.176,705.36,0,0.003,574,9,10428.11,5042.865,-55.537,0,0,0,0.313,3,0.997,8,1,5,0
20,160953.327,5770.234,8276.063,467.381,1,0.155,676,16,10833.962,22857.069,-11.24,0,1,0,0.0,2,0.978,16,4,2,0
9,27660.621,4021.98,14717.806,2385.886,0,0.002,698,3,5252.917,-84.952,-1.52,-1,0,0,0.0,2,1.019,17,3,1,1
18,37143.061,2890.931,8305.492,916.357,1,-0.002,785,23,95277.969,671.435,-20.677,0,0,0,0.0,4,0.989,14,1,5,0
1,0.0,2197.614,19226.296,317.805,0,0.0,441,0,-7864.609,54.131,0.613,0,0,0,0.001,0,0.0,2,15,7,1
2,8888.391,868.886,1605.091,504.922,0,-0.0,491,0,3626.296,1379.923,-2.383,0,0,0,0.002,1,0.233,21,4,7,1
6,9978.939,268.631,3466.026,2266.95,0,0.002,665,3,3666.435,1526.094,-56.009,0,0,0,0.0,2,1.043,12,4,2,0
47,9000.629,1819.805,5276.233,525.218,5,0.007,31,1,3879.041,-455.438,-0.653,1,0,0,0.002,0,0.213,17,10,7,1
28,59369.163,2633.352,10469.455,1139.543,0,0.008,789,2,-1442.966,491.384,-0.269,0,0,0,0.002,2,0.08,21,0,5,1
4,13231.01,2516.714,855.486,191.116,1,0.591,167,3,8139.864,445.566,0.532,-1,0,0,0.003,1,1.276,23,15,1,0
15,4308.196,195.801,2340.405,2437.872,1,0.175,667,16,5583.903,446.157,-52.246,0,1,0,0.002,3,0.864,17,11,3,0
14,26514.475,6153.188,5077.674,1405.716,0,0.007,731,7,6964.737,887.477,-41.526,0,0,0,0.0,2,0.974,14,15,4,0
2,0.0,275.908,2129.529,182.857,0,0.004,143,2,2856.223,84.197,-13.647,-50,0,0,0.001,1,0.752,7,3,4,0
11,154005.96,1234.524,15696.46,2312.773,2,0.165,755,16,70869.26,4907.848,-13.309,1,0,0,0.0,3,0.847,14,19,6,0
13,13807.021,3390.783,3134.642,544.237,1,0.064,526,7,26290.664,-69.7,-15.187,1,0,0,0.002,2,1.008,17,15,1,0
1,8539.358,871.316,1743.462,942.603,1,-0.003,403,8,-3888.165,1803.016,-1.171,0,0,0,0.0,1,1.007,14,21,1,0
18,0.0,3391.344,1279.511,626.707,1,0.001,200,8,9953.91,1217.745,-39.249,1,0,0,0.001,1,0.771,11,19,1,0
6,0.0,5211.867,700.536,3287.789,0,0.003,587,0,-4189.565,-742.299,-0.563,0,0,1,0.001,0,0.144,4,21,7,1
15,47748.358,890.6,11056.812,1320.412,2,0.115,708,14,243704.714,749.288,-13.341,0,0,0,0.0,3,0.907,17,2,1,0
3,9256.188,3173.854,8383.897,1365.379,0,0.003,657,8,10206.648,2714.827,-13.031,-16,0,0,0.0,4,1.005,21,11,5,0
1,523.968,4260.74,6655.079,2012.448,0,0.008,716,3,1441.296,3182.407,-30.522,-21,0,0,0.0,2,1.004,6,3,5,0
1,0.0,25251.473,10574.248,1078.636,0,0.002,336,0,-2609.795,-128.967,0.137,0,0,0,0.0,0,0.074,17,20,7,1
11,6929.554,1535.79,70098.142,372.206,1,0.129,770,21,-857.381,971.545,-0.478,0,0,0,0.0,2,0.79,12,4,1,0
23,164855.257,6296.712,9776.192,1807.133,0,0.005,752,11,66748.661,738.151,-5.341,14,0,0,0.0,4,0.799,23,16,1,0
2,0.0,426.064,1642.55,1125.143,0,0.001,671,3,-4335.929,-137.278,-0.552,0,0,0,0.0,2,1.24,12,15,3,0
15,0.0,4408.807,1292.037,786.998,0,0.005,745,6,8476.855,2082.839,-0.768,0,0,0,0.001,1,1.692,20,20,1,0
29,14729.047,4019.242,10002.703,5746.612,12,0.002,784,5,8961.903,447.008,-43.665,1,1,0,0.0,0,2.0,6,7,1,1
14,11342.12,1088.65,2189.657,238.208,2,0.008,645,6,-73.693,-97.882,0.611,0,0,0,0.0,2,0.623,5,11,1,0
38,322628.916,4165.884,19001.094,13428.381,5,0.104,805,23,35418.688,3585.706,-15.755,0,0,0,0.045,4,2.0,1,16,5,0
24,91535.013,4722.568,8518.634,2344.646,0,0.001,797,4,45835.726,7547.444,-50.807,1,0,0,0.0,3,1.722,23,3,5,0
21,97806.858,1918.254,6876.922,733.228,2,0.125,754,15,79620.376,8021.447,-9.703,0,0,0,0.133,4,0.763,7,11,4,0
2,0.0,895.785,344.871,660.259,0,0.005,265,1,241.519,1926.897,-1.208,0,0,0,0.0,1,0.997,17,4,6,0
11,19848.677,3401.4,4625.347,1159.702,1,0.006,765,13,28237.788,3648.226,-61.643,-51,0,0,0.002,1,0.477,23,4,5,0
16,21113.181,3595.521,11860.639,402.829,0,0.0,178,3,5270.243,1250.754,-0.181,1,0,0,0.0,1,0.84,23,3,2,1
1,0.0,1265.837,1110.399,1279.748,0,-0.001,278,7,4207.043,754.773,-15.937,0,0,0,0.0,2,0.929,15,15,5,0
3,20343.262,2812.133,6317.382,357.15,0,0.004,765,12,21426.85,3444.974,-37.844,0,0,0,0.0,1,0.978,14,4,5,0
1,7985.387,4061.508,5787.783,226.582,0,0.002,740,2,25598.115,1001.939,-61.884,0,0,0,0.002,1,1.014,12,11,4,0
3,5080.159,4589.037,1004.792,10715.413,0,0.006,656,2,5207.098,1991.523,-20.558,0,0,0,0.0,1,1.283,7,10,5,0
4,0.0,924.292,-793.229,395.521,1,0.57,334,1,6767.401,344.537,-0.866,0,0,0,0.0,1,0.996,17,15,1,0
2,7832.749,18907.867,2464.522,751.598,0,0.003,427,0,-7307.173,-369.142,-1.724,-1,0,0,0.0,0,0.089,4,7,7,1
3,7578.789,2722.473,4078.841,569.684,0,0.005,636,2,-3305.259,3139.99,-0.323,0,0,0,0.0,4,0.065,16,11,4,0
20,158827.654,2501.627,9081.911,5338.897,0,0.003,70,8,417728.025,5524.289,-15.064,7,0,0,0.0,4,1.763,2,4,5,0
14,41995.213,1984.05,4972.507,1982.364,0,0.008,771,12,54962.38,2273.929,-1.012,0,0,0,0.002,3,1.09,23,3,5,0
2,0.0,352.885,4232.874,890.815,0,0.008,394,0,4919.24,2203.02,-0.867,0,0,0,0.0,2,1.001,17,11,6,0
1,0.0,368.844,-35.14,-242.063,0,0.003,610,2,-4715.133,-354.537,-0.515,0,0,0,0.001,1,0.971,7,16,4,0
5,8150.986,1382.967,2963.861,220.23,0,0.001,657,4,3542.799,3045.286,-1.165,0,0,0,0.0,2,1.017,12,4,5,0
15,11969.247,4937.269,1587.93,1456.446,2,0.13,782,6,5530.244,1164.5,-7.941,0,0,0,0.0,2,0.817,17,11,1,0
1,10632.15,4521.684,5591.198,1503.517,0,0.005,146,0,59.501,-187.637,-0.062,0,0,0,0.001,0,0.136,17,3,7,1
10,72973.315,2819.857,7241.488,814.606,0,0.004,678,5,31348.837,2539.099,-59.013,-55,0,0,0.0,4,1.248,6,4,5,0
13,3073.654,1258.866,3889.567,785.402,0,0.002,157,1,7213.282,1008.689,-13.455,1,0,0,0.001,2,0.986,17,15,6,0
16,11790.884,396.452,-661.605,630.981,1,0.523,399,5,6572.885,443.945,-0.558,1,0,0,0.0,1,0.767,17,11,1,0
35,4431.02,1903.711,2148.728,3100.918,2,0.102,806,18,8250.368,442.696,-8.129,1,1,0,0.044,3,0.491,23,20,1,0
591,14339.796,951.239,860.84,24.889,1,0.106,677,15,17476.747,-188.734,0.704,9,0,0,0.001,4,0.998,2,10,1,1
22,127503.128,4269.959,23049.748,5271.405,2,0.237,773,58,70530.931,6285.633,-16.235,0,5,1,0.249,4,1.378,17,2,5,0
1,965.467,3754.471,4462.174,897.403,0,0.002,627,1,10215.041,1506.641,-0.839,0,0,0,0.0,1,1.086,12,4,1,0
774,146175.829,7442.364,19480.554,7494.065,5,0.002,323,30,4050.718,3078.936,-15.141,11,2,0,0.274,3,0.092,20,1,5,1
42,98299.565,5636.434,6968.808,1968.674,0,0.007,572,17,29505.552,3175.984,-44.55,0,0,0,0.0,4,0.963,16,3,5,0
8,0.0,2559.262,1287.865,621.85,0,0.009,569,2,2076.954,1079.13,-30.653,0,0,0,0.0,1,0.987,17,4,2,0
11,112629.251,2349.723,4192.4,938.991,0,0.004,680,3,3671.586,2858.87,-39.542,1,0,0,0.0,2,0.401,5,4,5,0
6,72281.578,2620.115,11280.032,156.236,0,0.002,429,6,6284.376,2018.769,-52.632,-26,0,0,0.0,3,0.517,20,3,3,0
5,1493.757,6131.825,7077.599,607.333,0,0.0,611,6,161391.429,651.71,-41.463,-1,0,0,0.0,4,0.981,16,4,5,0
11,360.297,568.917,1484.161,5.491,2,0.213,752,3,8108.427,-74.802,-29.588,0,0,0,0.001,3,1.021,17,15,1,0
1,10801.939,2193.773,2413.665,358.623,0,0.001,156,2,6994.273,3025.05,0.369,0,0,0,0.0,1,0.824,15,4,1,0
15,20611.118,3151.853,6473.024,2080.782,0,0.009,428,7,22777.068,3418.372,-24.611,0,0,0,0.0,3,0.99,0,3,5,0
3,0.0,2524.025,6410.494,894.293,0,0.002,272,3,522.492,916.443,-10.766,1,0,0,0.002,1,0.972,17,4,5,0
13,15273.539,4601.381,3885.71,1070.601,0,0.001,675,2,5222.954,1085.95,-14.549,0,0,0,0.001,3,2.0,2,4,2,0
12,132832.407,1367.584,11921.818,331.56,1,0.007,452,4,132255.65,376.37,-0.056,0,0,0,0.002,0,1.272,23,11,2,0
3,0.0,267.428,847.696,1402.578,0,-0.004,246,0,7998.092,-457.92,-0.283,0,0,0,0.0,1,1.021,24,10,1,1
22,8590.532,2991.907,7178.753,1739.117,0,0.005,661,14,15977.232,2233.266,-55.801,-12,0,0,0.001,2,0.993,17,11,4,0
14,89568.134,6437.735,11806.581,4792.855,0,0.008,677,10,36455.518,5741.593,-42.419,0,0,0,0.002,3,0.539,0,11,5,0
2,4739.226,2936.617,1245.368,2759.026,0,0.004,689,2,3569.776,2353.363,-0.579,0,0,0,0.0,1,1.909,17,4,1,0
3,0.0,5263.259,8006.975,91.8,0,0.007,729,2,13854.981,2778.709,-17.328,0,0,0,0.0,1,1.003,8,3,4,0
5,0.0,107.324,3912.728,127.533,0,0.012,517,1,6937.692,-632.346,-0.669,1,0,0,0.0,3,2.0,17,3,4,0
18,46999.802,2219.345,16018.135,8151.378,5,0.203,754,4,7100.149,978.378,0.271,0,0,0,0.309,3,0.055,23,2,3,0
1,0.0,1127.374,532.069,775.277,1,0.005,153,0,6920.107,-1.503,-1.334,0,0,0,0.0,0,0.227,22,15,1,1
17,24946.224,753.11,1513.303,713.739,1,0.091,643,4,10521.374,2729.659,-0.82,1,0,0,0.001,2,1.164,1,10,1,1
13,19483.914,843.731,5268.18,8305.573,2,0.009,422,4,4792.275,128.247,-0.19,1,0,0,0.0,0,0.342,17,1,7,1
77,151051.936,11157.888,9978.059,9337.035,6,0.006,241,18,23565.966,209.967,0.846,0,0,0,0.0,0,0.152,23,1,7,1
6,0.0,1514.04,3744.298,462.904,0,0.003,691,1,3852.818,2185.793,-32.813,0,0,0,0.0,1,0.993,16,15,4,0
1,0.0,152.628,-190.713,843.991,0,-0.0,305,1,178.628,-385.421,-0.612,0,0,0,0.0,1,0.136,0,13,7,1
15,179312.559,2238.852,8351.32,582.461,1,0.221,737,58,14766.991,3871.515,-19.528,0,0,0,0.001,4,1.065,21,3,5,0
1,0.0,3020.877,-1566.729,793.772,0,0.003,106,1,5403.474,115.018,0.443,0,0,0,0.001,0,0.108,23,16,1,0
21,113195.259,1124.37,3407.041,871.125,1,0.197,755,18,32024.845,2293.649,-21.558,1,1,0,0.07,3,0.846,2,11,5,0
44,122415.901,4675.576,15474.882,7007.336,15,0.001,760,35,216554.65,7016.714,-10.904,21,0,0,0.001,4,1.485,23,19,5,0
14,97720.794,4344.913,14248.886,1141.749,0,0.003,678,10,76866.392,5229.635,-40.867,1,0,0,0.031,4,0.976,10,19,5,0
17,0.0,1020.505,2061.069,626.424,1,0.335,786,19,6222.96,473.417,-0.778,0,0,0,0.0,3,1.018,0,16,1,0
3,0.0,607.887,-198.183,192.945,0,-0.002,639,8,1105.39,1026.257,-1.182,0,0,0,0.0,1,0.923,7,16,1,0
43,147370.021,4292.08,16371.578,4542.745,6,0.105,787,33,312157.224,171.073,0.209,1,1,0,0.094,3,1.824,16,1,4,0
1,0.0,2062.691,3046.373,935.6,0,-0.001,343,3,-4128.512,53.254,-0.179,-25,0,0,0.0,1,1.041,5,15,5,0
15,8640.557,-63.433,1687.962,806.662,2,0.001,732,11,6124.708,451.189,-9.283,11,0,0,0.0,3,0.999,12,11,1,0
16,101633.37,5912.094,6055.673,2657.647,0,0.002,688,4,32880.689,1189.693,-63.627,-1,0,0,0.0,3,0.983,14,21,4,0
1,712.45,80.002,2227.52,306.431,0,0.01,372,2,4878.624,402.599,-0.435,0,0,0,0.001,1,1.788,0,11,6,0
4,21451.531,2143.184,7425.17,598.689,0,0.001,163,13,6233.4,2066.64,-0.922,-48,0,0,0.0,3,0.984,5,3,4,0
1,91102.365,1866.668,9419.215,815.895,0,-0.003,663,11,27662.05,1703.471,-0.391,1,0,0,0.0,1,0.98,14,11,6,0
4,0.0,2834.281,13015.151,245.377,0,0.011,608,6,1704.235,1649.788,1.533,0,0,0,0.0,3,1.27,15,15,2,0
1,0.0,818.375,122.105,512.698,2,0.515,160,1,2245.623,-659.867,0.476,0,0,0,0.002,2,0.673,17,15,1,1
21,0.0,652.415,-501.468,309.418,1,0.535,609,2,11325.735,846.18,0.247,1,0,0,0.0,1,1.023,1,15,1,0
5,6291.021,325.739,745.478,649.203,1,0.066,654,8,21262.561,900.808,-1.199,0,0,0,0.001,2,0.859,11,4,1,0
15,11759.796,962.483,4429.056,349.898,1,0.007,726,6,29211.739,350.209,0.167,0,0,0,0.0,0,0.957,17,11,1,0
1,13215.253,358.41,-132.294,287.071,1,0.005,389,0,-6849.464,-475.496,0.799,0,0,0,0.0,0,0.17,1,20,7,1
1,0.0,1051.314,3282.202,758.61,0,-0.001,396,2,8045.286,2412.166,-1.196,-55,0,0,0.0,1,0.994,24,4,1,0
1,0.0,1047.159,-1446.436,483.547,0,0.001,364,0,-3709.356,-191.399,0.378,0,0,0,0.002,0,0.183,17,15,7,1
14,15786.626,564.548,644.934,-504.569,0,0.447,727,5,4601.223,660.348,-0.093,0,0,0,0.0,2,1.008,8,11,1,0
8,5623.214,3582.531,4014.679,527.106,0,-0.005,554,2,6073.72,2480.793,-13.422,1,0,0,0.0,1,1.847,14,19,1,0
9,23240.082,1844.118,8382.515,1007.899,0,0.003,722,9,31545.85,328.458,-43.266,-50,0,0,0.0,1,0.993,6,4,0,0
1,0.0,104.48,31.713,465.864,1,0.004,723,1,-2566.002,-191.956,-0.53,0,0,0,0.0,1,0.948,15,4,1,0
5,0.0,622.55,5300.277,642.324,0,0.009,152,1,696.294,840.131,-0.351,0,0,0,0.0,1,0.482,23,4,5,0
40,14016.984,5411.68,8366.961,727.561,0,0.0,719,14,23983.615,809.696,-41.096,-59,0,0,0.0,2,0.648,7,3,4,0
18,68995.413,6415.726,22696.948,5483.395,0,0.005,735,16,31879.485,745.663,-15.846,1,0,0,0.0,5,1.551,17,4,2,0
3,29487.89,2077.702,818.764,138.857,2,0.172,108,1,-2667.195,-728.437,-0.783,-1,0,0,0.0,0,0.057,1,21,1,1
16,172853.813,5999.657,19020.354,8930.611,5,0.063,770,15,215518.171,7106.005,-15.5,1,1,0,0.151,5,0.92,16,10,5,0
